Round,ClientID,ClientAccuracy,ClientTrainingTime,exp,K,Z,sigma_ed,sigma_iid,timestamp
19,client13,0.7358920767623028,2559.251186437905,exp2,10,100,1000.0,10,11-05-26-162731
19,client2,0.739404034795484,2386.127973906696,exp2,10,100,1000.0,10,11-05-26-162731
19,client1,0.7285339332583427,2478.4034797921777,exp2,10,100,1000.0,10,11-05-26-162731
19,client9,0.6250475827940617,2169.5368783548474,exp2,10,100,1000.0,10,11-05-26-162731
19,client10,0.6938736681887366,2281.9573068991303,exp2,10,100,1000.0,10,11-05-26-162731
20,client5,0.7088655146506386,2124.5216419920325,exp2,10,100,1000.0,10,11-05-26-162731
20,client6,0.7387518142235123,2331.302764825523,exp2,10,100,1000.0,10,11-05-26-162731
20,client17,0.7333458788106888,1999.2847479879856,exp2,10,100,1000.0,10,11-05-26-162731
20,client18,0.706659120920581,2060.002907179296,exp2,10,100,1000.0,10,11-05-26-162731
20,client14,0.7496212121212121,2393.875333480537,exp2,10,100,1000.0,10,11-05-26-162731
20,client13,0.6920007600228006,2490.609554573893,exp2,10,100,1000.0,10,11-05-26-162731
20,client2,0.767721636128077,1997.0750669017436,exp2,10,100,1000.0,10,11-05-26-162731
20,client1,0.7178477690288714,2287.1389323845506,exp2,10,100,1000.0,10,11-05-26-162731
20,client9,0.6499809668823754,2005.847480148077,exp2,10,100,1000.0,10,11-05-26-162731
20,client10,0.721841704718417,2293.9895316958427,exp2,10,100,1000.0,10,11-05-26-162731
21,client5,0.7398572501878287,2018.1773891672487,exp2,10,100,1000.0,10,11-05-26-162731
21,client6,0.7004716981132075,2261.359895579517,exp2,10,100,1000.0,10,11-05-26-162731
21,client18,0.7464629315223543,2105.776734650135,exp2,10,100,1000.0,10,11-05-26-162731
21,client17,0.7423786225065864,2269.895737990737,exp2,10,100,1000.0,10,11-05-26-162731
21,client13,0.7292418772563177,2404.119638726115,exp2,10,100,1000.0,10,11-05-26-162731
21,client14,0.7551136363636364,2460.5393139645457,exp2,10,100,1000.0,10,11-05-26-162731
21,client1,0.7317210348706412,2062.8671487793326,exp2,10,100,1000.0,10,11-05-26-162731
21,client2,0.7429205996668518,2146.344437263906,exp2,10,100,1000.0,10,11-05-26-162731
21,client10,0.6974885844748858,2538.1739530712366,exp2,10,100,1000.0,10,11-05-26-162731
21,client9,0.4710696612105063,2262.2295822948217,exp2,10,100,1000.0,10,11-05-26-162731
22,client6,0.7260522496371553,2307.623469270766,exp2,10,100,1000.0,10,11-05-26-162731
22,client5,0.7176934635612322,2125.1824647188187,exp2,10,100,1000.0,10,11-05-26-162731
22,client18,0.7223165440482928,2030.7318372651932,exp2,10,100,1000.0,10,11-05-26-162731
22,client17,0.7299585999247271,2019.459346309304,exp2,10,100,1000.0,10,11-05-26-162731
22,client14,0.7598484848484849,2419.412304647267,exp2,10,100,1000.0,10,11-05-26-162731
22,client13,0.7858635759072772,2546.1701238527894,exp2,10,100,1000.0,10,11-05-26-162731
22,client1,0.7461567304086989,2306.2705574557185,exp2,10,100,1000.0,10,11-05-26-162731
22,client2,0.7586526004071812,2341.8365363031626,exp2,10,100,1000.0,10,11-05-26-162731
22,client10,0.7049086757990868,2291.070904582739,exp2,10,100,1000.0,10,11-05-26-162731
22,client9,0.4933384088313666,2226.205545477569,exp2,10,100,1000.0,10,11-05-26-162731
23,client5,0.7526296018031555,2178.61903924495,exp2,10,100,1000.0,10,11-05-26-162731
23,client6,0.747822931785196,2146.153106354177,exp2,10,100,1000.0,10,11-05-26-162731
23,client18,0.7585361252593851,1998.747237958014,exp2,10,100,1000.0,10,11-05-26-162731
23,client17,0.7446368084305608,2030.463861301541,exp2,10,100,1000.0,10,11-05-26-162731
23,client13,0.7446323389701691,2397.1796920523047,exp2,10,100,1000.0,10,11-05-26-162731
23,client14,0.7452651515151515,2474.845458753407,exp2,10,100,1000.0,10,11-05-26-162731
23,client2,0.7625393300018508,2027.7979485690596,exp2,10,100,1000.0,10,11-05-26-162731
23,client1,0.712973378327709,2264.619745314121,exp2,10,100,1000.0,10,11-05-26-162731
23,client10,0.7222222222222222,2388.5381622239947,exp2,10,100,1000.0,10,11-05-26-162731
23,client9,0.4385230300723258,2285.194936208427,exp2,10,100,1000.0,10,11-05-26-162731
24,client5,0.7483095416979715,2018.342424184084,exp2,10,100,1000.0,10,11-05-26-162731
24,client6,0.7371190130624092,2310.6042174622416,exp2,10,100,1000.0,10,11-05-26-162731
24,client18,0.7632522165629126,2141.603058204055,exp2,10,100,1000.0,10,11-05-26-162731
24,client17,0.7625141136620248,2024.388259276748,exp2,10,100,1000.0,10,11-05-26-162731
24,client13,0.7590727721831655,2361.737804487348,exp2,10,100,1000.0,10,11-05-26-162731
24,client14,0.7473484848484848,2549.0312399342656,exp2,10,100,1000.0,10,11-05-26-162731
24,client1,0.7380952380952381,2024.8016407713292,exp2,10,100,1000.0,10,11-05-26-162731
24,client2,0.7397741995187859,2126.085842959583,exp2,10,100,1000.0,10,11-05-26-162731
24,client10,0.7450532724505328,2264.500475488603,exp2,10,100,1000.0,10,11-05-26-162731
24,client9,0.6170536733917016,2286.576491780579,exp2,10,100,1000.0,10,11-05-26-162731
0,client5,0.2416481069042316,2352.1607303991914,exp3,5,100,1000.0,10,14-05-26-180930
0,client17,0.2405830020821503,2123.519037850201,exp3,5,100,1000.0,10,14-05-26-180930
0,client13,0.2292377701934015,2563.3521992713213,exp3,5,100,1000.0,10,14-05-26-180930
0,client1,0.1765921472853654,2331.212740391493,exp3,5,100,1000.0,10,14-05-26-180930
0,client9,0.2267281105990783,2525.4894671961665,exp3,5,100,1000.0,10,14-05-26-180930
1,client5,0.2999257609502598,1942.617739550769,exp3,5,100,1000.0,10,14-05-26-180930
1,client17,0.3166761309861821,2213.962218724191,exp3,5,100,1000.0,10,14-05-26-180930
1,client13,0.2963594994311718,2649.859322234988,exp3,5,100,1000.0,10,14-05-26-180930
1,client1,0.3171144091677625,1985.952374525368,exp3,5,100,1000.0,10,14-05-26-180930
1,client9,0.3019354838709677,2374.3076473474503,exp3,5,100,1000.0,10,14-05-26-180930
2,client5,0.3910541945063103,2049.8617263510823,exp3,5,100,1000.0,10,14-05-26-180930
2,client17,0.4147264811660042,2012.0225697755811,exp3,5,100,1000.0,10,14-05-26-180930
2,client13,0.4307925673113386,2583.5125725716352,exp3,5,100,1000.0,10,14-05-26-180930
2,client1,0.4593274469284238,2202.976302243769,exp3,5,100,1000.0,10,14-05-26-180930
2,client9,0.4224884792626728,2324.298939667642,exp3,5,100,1000.0,10,14-05-26-180930
3,client5,0.3776911655530809,2132.344740442932,exp3,5,100,1000.0,10,14-05-26-180930
3,client17,0.5235661555934128,2211.8901228532195,exp3,5,100,1000.0,10,14-05-26-180930
3,client13,0.4702313234736442,2422.128510661423,exp3,5,100,1000.0,10,14-05-26-180930
3,client1,0.4715386060492204,2250.1494074240327,exp3,5,100,1000.0,10,14-05-26-180930
3,client9,0.4892165898617511,2251.929723657668,exp3,5,100,1000.0,10,14-05-26-180930
4,client5,0.428173719376392,1970.938427373767,exp3,5,100,1000.0,10,14-05-26-180930
4,client17,0.542305508233958,2466.9083561748266,exp3,5,100,1000.0,10,14-05-26-180930
4,client13,0.5396283655669322,2543.7829084694386,exp3,5,100,1000.0,10,14-05-26-180930
4,client1,0.5804997182040202,2552.543554455042,exp3,5,100,1000.0,10,14-05-26-180930
4,client9,0.5421198156682028,2234.6452521160245,exp3,5,100,1000.0,10,14-05-26-180930
5,client5,0.3802895322939866,1988.566336221993,exp3,5,100,1000.0,10,14-05-26-180930
5,client17,0.5572591330683324,2204.403394833207,exp3,5,100,1000.0,10,14-05-26-180930
5,client13,0.5168752370117558,2471.903062425554,exp3,5,100,1000.0,10,14-05-26-180930
5,client1,0.572609430772121,2035.0109720602632,exp3,5,100,1000.0,10,14-05-26-180930
5,client9,0.5952073732718894,2307.70471226424,exp3,5,100,1000.0,10,14-05-26-180930
6,client5,0.2522271714922049,2242.821231484413,exp3,5,100,1000.0,10,14-05-26-180930
6,client17,0.6286201022146508,2019.506591372192,exp3,5,100,1000.0,10,14-05-26-180930
6,client13,0.5828593098217671,2614.7570768371224,exp3,5,100,1000.0,10,14-05-26-180930
6,client1,0.5874506857035506,2044.3156473338604,exp3,5,100,1000.0,10,14-05-26-180930
6,client9,0.640184331797235,2109.096405096352,exp3,5,100,1000.0,10,14-05-26-180930
7,client5,0.2249443207126948,1954.5826548710463,exp3,5,100,1000.0,10,14-05-26-180930
7,client17,0.5812985046375165,2010.3985285386443,exp3,5,100,1000.0,10,14-05-26-180930
7,client13,0.6109215017064846,2424.193254671991,exp3,5,100,1000.0,10,14-05-26-180930
7,client1,0.6032312605673492,1986.2453285604715,exp3,5,100,1000.0,10,14-05-26-180930
8,client5,0.2535263548626577,2366.3286585360765,exp3,5,100,1000.0,10,14-05-26-180930
8,client17,0.2952867688813174,2036.454332061112,exp3,5,100,1000.0,10,14-05-26-180930
8,client13,0.3132347364429275,2417.274442501366,exp3,5,100,1000.0,10,14-05-26-180930
8,client1,0.4292692090926169,2298.123983666301,exp3,5,100,1000.0,10,14-05-26-180930
9,client5,0.3602449888641425,2260.6316842138767,exp3,5,100,1000.0,10,14-05-26-180930
9,client17,0.2462615937914063,2341.336626559496,exp3,5,100,1000.0,10,14-05-26-180930
9,client13,0.2334091770951839,2462.5912941992283,exp3,5,100,1000.0,10,14-05-26-180930
9,client1,0.3161750892353935,2041.3453308865428,exp3,5,100,1000.0,10,14-05-26-180930
10,client5,0.4365256124721604,1957.6014801859856,exp3,5,100,1000.0,10,14-05-26-180930
10,client17,0.3246261593791406,2388.734514825046,exp3,5,100,1000.0,10,14-05-26-180930
10,client13,0.2664012135001896,2406.430607661605,exp3,5,100,1000.0,10,14-05-26-180930
10,client1,0.2868683073454818,2370.18661480397,exp3,5,100,1000.0,10,14-05-26-180930
11,client5,0.5705270972531552,2180.26306014508,exp3,5,100,1000.0,10,14-05-26-180930
11,client17,0.4963089153889835,2270.294929854572,exp3,5,100,1000.0,10,14-05-26-180930
11,client13,0.4499431171786121,2410.564821213484,exp3,5,100,1000.0,10,14-05-26-180930
11,client1,0.4059740747698666,2688.715140335262,exp3,5,100,1000.0,10,14-05-26-180930
12,client5,0.5786933927245731,2218.720369040966,exp3,5,100,1000.0,10,14-05-26-180930
12,client17,0.6034450123036154,2032.23376814276,exp3,5,100,1000.0,10,14-05-26-180930
12,client13,0.5731892301858172,2414.258625358343,exp3,5,100,1000.0,10,14-05-26-180930
12,client1,0.5868870937441293,1949.8248575255277,exp3,5,100,1000.0,10,14-05-26-180930
13,client5,0.5935412026726058,2231.340567581356,exp3,5,100,1000.0,10,14-05-26-180930
13,client17,0.6337308347529813,2376.726725138724,exp3,5,100,1000.0,10,14-05-26-180930
13,client13,0.6230565036025787,2480.845520272851,exp3,5,100,1000.0,10,14-05-26-180930
13,client1,0.6490700732669548,2072.359500452876,exp3,5,100,1000.0,10,14-05-26-180930
14,client5,0.625463994060876,2028.4594343975184,exp3,5,100,1000.0,10,14-05-26-180930
14,client17,0.6852167329169033,2050.421920605004,exp3,5,100,1000.0,10,14-05-26-180930
14,client13,0.6920743268866135,2448.453147895634,exp3,5,100,1000.0,10,14-05-26-180930
14,client1,0.6973511177907196,2309.0387023985386,exp3,5,100,1000.0,10,14-05-26-180930
15,client5,0.6564587973273942,2224.2362732067704,exp3,5,100,1000.0,10,14-05-26-180930
15,client17,0.7162597009275034,1994.532064534724,exp3,5,100,1000.0,10,14-05-26-180930
15,client13,0.6723549488054608,2763.547729700804,exp3,5,100,1000.0,10,14-05-26-180930
15,client1,0.7238399398835244,2107.663443312049,exp3,5,100,1000.0,10,14-05-26-180930
16,client5,0.7338530066815144,1963.2024662569163,exp3,5,100,1000.0,10,14-05-26-180930
16,client17,0.7378383494226766,2114.4733633846045,exp3,5,100,1000.0,10,14-05-26-180930
16,client13,0.7074326886613576,2496.2381226941943,exp3,5,100,1000.0,10,14-05-26-180930
16,client1,0.6898365583317678,1970.6556564196944,exp3,5,100,1000.0,10,14-05-26-180930
17,client5,0.7453600593912398,1969.7958678007128,exp3,5,100,1000.0,10,14-05-26-180930
17,client17,0.7406776452773045,2151.734760031104,exp3,5,100,1000.0,10,14-05-26-180930
17,client13,0.7053469852104665,2442.167731001973,exp3,5,100,1000.0,10,14-05-26-180930
17,client1,0.7358632350178471,2158.06417632848,exp3,5,100,1000.0,10,14-05-26-180930
18,client5,0.7474016332590943,1999.3883445858955,exp3,5,100,1000.0,10,14-05-26-180930
18,client17,0.7773992049971608,2064.116457477212,exp3,5,100,1000.0,10,14-05-26-180930
18,client13,0.7167235494880546,2527.341816574335,exp3,5,100,1000.0,10,14-05-26-180930
18,client1,0.7245913958294194,2398.7781209871173,exp3,5,100,1000.0,10,14-05-26-180930
19,client5,0.7357089829250185,2037.206589244306,exp3,5,100,1000.0,10,14-05-26-180930
19,client17,0.769070603823585,1949.5234061032531,exp3,5,100,1000.0,10,14-05-26-180930
19,client13,0.7472506636329161,2585.457276552916,exp3,5,100,1000.0,10,14-05-26-180930
19,client1,0.7523952658275409,2293.575827032328,exp3,5,100,1000.0,10,14-05-26-180930
20,client5,0.7201187824795843,2017.7910532802343,exp3,5,100,1000.0,10,14-05-26-180930
20,client17,0.7641491576755631,1992.9099455475807,exp3,5,100,1000.0,10,14-05-26-180930
20,client13,0.7155858930602957,2411.8948401883245,exp3,5,100,1000.0,10,14-05-26-180930
20,client1,0.7300394514371595,2271.6655088588595,exp3,5,100,1000.0,10,14-05-26-180930
21,client5,0.7106533036377134,1967.618778347969,exp3,5,100,1000.0,10,14-05-26-180930
21,client17,0.7722884724588303,2009.699486196041,exp3,5,100,1000.0,10,14-05-26-180930
21,client13,0.7182404247250663,2482.5237868353724,exp3,5,100,1000.0,10,14-05-26-180930
21,client1,0.7736238962990795,2226.497550494969,exp3,5,100,1000.0,10,14-05-26-180930
22,client5,0.7624350408314774,2216.707102023065,exp3,5,100,1000.0,10,14-05-26-180930
22,client17,0.7512776831345827,2065.9171594306827,exp3,5,100,1000.0,10,14-05-26-180930
22,client13,0.7444065225635191,2524.1581173613667,exp3,5,100,1000.0,10,14-05-26-180930
22,client1,0.7467593462333271,2234.660070389509,exp3,5,100,1000.0,10,14-05-26-180930
23,client5,0.7249443207126949,2096.045207232237,exp3,5,100,1000.0,10,14-05-26-180930
23,client17,0.7709634677266705,2268.575162626803,exp3,5,100,1000.0,10,14-05-26-180930
23,client13,0.7402351156617368,2785.7761131599545,exp3,5,100,1000.0,10,14-05-26-180930
23,client1,0.7465714822468533,2009.8626436665652,exp3,5,100,1000.0,10,14-05-26-180930
24,client5,0.7008166295471417,2006.8938313052056,exp3,5,100,1000.0,10,14-05-26-180930
24,client17,0.7730456180200643,2227.8780471533537,exp3,5,100,1000.0,10,14-05-26-180930
24,client13,0.7726583238528631,2456.020758487284,exp3,5,100,1000.0,10,14-05-26-180930
24,client1,0.7352996430584257,2044.7040731087327,exp3,5,100,1000.0,10,14-05-26-180930
0,client5,0.232300469483568,2106.663877144456,exp3,5,100,1000.0,10,12-05-26-101226
0,client17,0.19189845062535,2583.1665517762303,exp3,5,100,1000.0,10,12-05-26-101226
0,client13,0.1401393859483895,2639.7217763587832,exp3,5,100,1000.0,10,12-05-26-101226
0,client1,0.2274125336409073,2032.0348916575315,exp3,5,100,1000.0,10,12-05-26-101226
0,client9,0.1806787504820671,2093.157822266221,exp3,5,100,1000.0,10,12-05-26-101226
1,client5,0.328075117370892,1962.137038819492,exp3,5,100,1000.0,10,12-05-26-101226
1,client17,0.2269927198058615,2085.164518095553,exp3,5,100,1000.0,10,12-05-26-101226
1,client13,0.2610661141457902,2388.153163716197,exp3,5,100,1000.0,10,12-05-26-101226
1,client1,0.3031526336024606,2214.4717406481504,exp3,5,100,1000.0,10,12-05-26-101226
1,client9,0.2607018897030466,1942.262233234942,exp3,5,100,1000.0,10,12-05-26-101226
2,client5,0.412206572769953,1903.0126091092825,exp3,5,100,1000.0,10,12-05-26-101226
2,client17,0.4011573641963786,2292.2319546341896,exp3,5,100,1000.0,10,12-05-26-101226
2,client13,0.4217366735731776,2719.294330105185,exp3,5,100,1000.0,10,12-05-26-101226
2,client1,0.381199538638985,2290.342261083424,exp3,5,100,1000.0,10,12-05-26-101226
2,client9,0.3569224836097184,2312.0540771633387,exp3,5,100,1000.0,10,12-05-26-101226
3,client5,0.4790610328638497,1994.924501515925,exp3,5,100,1000.0,10,12-05-26-101226
3,client17,0.4616389770393877,2192.820413969457,exp3,5,100,1000.0,10,12-05-26-101226
3,client13,0.5177999623281221,2514.665841124952,exp3,5,100,1000.0,10,12-05-26-101226
3,client1,0.3091118800461361,2076.967411674559,exp3,5,100,1000.0,10,12-05-26-101226
3,client9,0.4215194755109911,2230.920400470495,exp3,5,100,1000.0,10,12-05-26-101226
4,client5,0.5246948356807511,1953.3442994579675,exp3,5,100,1000.0,10,12-05-26-101226
4,client17,0.5516147097255927,2357.3891539126635,exp3,5,100,1000.0,10,12-05-26-101226
4,client13,0.5081936334526276,2545.2395463362336,exp3,5,100,1000.0,10,12-05-26-101226
4,client1,0.3742791234140715,1987.7916937693956,exp3,5,100,1000.0,10,12-05-26-101226
4,client9,0.4452371770150405,3027.181259356439,exp3,5,100,1000.0,10,12-05-26-101226
5,client5,0.6253521126760564,2099.8959420248866,exp3,5,100,1000.0,10,12-05-26-101226
5,client17,0.5812955012133657,2024.0453528240323,exp3,5,100,1000.0,10,12-05-26-101226
5,client13,0.5940855151629308,2582.651464268565,exp3,5,100,1000.0,10,12-05-26-101226
5,client1,0.5442137639369473,2064.390415325761,exp3,5,100,1000.0,10,12-05-26-101226
5,client9,0.5140763594292326,1941.2110848352315,exp3,5,100,1000.0,10,12-05-26-101226
6,client5,0.6169014084507042,1893.617340363562,exp3,5,100,1000.0,10,12-05-26-101226
6,client17,0.6533507560201606,2033.3637818694117,exp3,5,100,1000.0,10,12-05-26-101226
6,client13,0.6172537200979469,2399.593535810709,exp3,5,100,1000.0,10,12-05-26-101226
6,client1,0.5540176855055747,2172.3207756876945,exp3,5,100,1000.0,10,12-05-26-101226
6,client9,0.5985345160046278,2225.012056529522,exp3,5,100,1000.0,10,12-05-26-101226
7,client5,0.6028169014084507,1946.679776534438,exp3,5,100,1000.0,10,12-05-26-101226
7,client17,0.6415904424117976,2232.1594823151827,exp3,5,100,1000.0,10,12-05-26-101226
7,client13,0.6451309097758523,2529.082621447742,exp3,5,100,1000.0,10,12-05-26-101226
7,client1,0.5667051134179162,1928.5594690591097,exp3,5,100,1000.0,10,12-05-26-101226
7,client9,0.6182028538372542,1987.3725259676576,exp3,5,100,1000.0,10,12-05-26-101226
8,client5,0.6371830985915493,1970.2098593115809,exp3,5,100,1000.0,10,12-05-26-101226
8,client17,0.6141497106589509,2121.846695430577,exp3,5,100,1000.0,10,12-05-26-101226
8,client13,0.6087775475607459,2560.920514166355,exp3,5,100,1000.0,10,12-05-26-101226
8,client1,0.5688196847366398,1946.661944501102,exp3,5,100,1000.0,10,12-05-26-101226
8,client9,0.5582337061318936,1911.6587303578851,exp3,5,100,1000.0,10,12-05-26-101226
9,client5,0.6709859154929577,2108.2332003861666,exp3,5,100,1000.0,10,12-05-26-101226
9,client17,0.6703378756766847,1999.9277060851452,exp3,5,100,1000.0,10,12-05-26-101226
9,client13,0.6298737992088905,2701.242153532803,exp3,5,100,1000.0,10,12-05-26-101226
9,client1,0.4853902345251826,2057.099048048258,exp3,5,100,1000.0,10,12-05-26-101226
9,client9,0.5150404936367142,2372.163970954716,exp3,5,100,1000.0,10,12-05-26-101226
10,client5,0.596056338028169,1900.326364673674,exp3,5,100,1000.0,10,12-05-26-101226
10,client17,0.6300168004480119,2000.578596256673,exp3,5,100,1000.0,10,12-05-26-101226
10,client13,0.5937087963834997,2578.1746432185173,exp3,5,100,1000.0,10,12-05-26-101226
10,client1,0.3965782391387927,2031.1836628243327,exp3,5,100,1000.0,10,12-05-26-101226
10,client9,0.4249903586579251,1926.1970994994044,exp3,5,100,1000.0,10,12-05-26-101226
11,client5,0.3705164319248826,1913.9727680012584,exp3,5,100,1000.0,10,12-05-26-101226
11,client17,0.4411050961358969,2079.294417053461,exp3,5,100,1000.0,10,12-05-26-101226
11,client13,0.4805048031644377,2495.025428012013,exp3,5,100,1000.0,10,12-05-26-101226
11,client1,0.1985774702037678,2174.903553910553,exp3,5,100,1000.0,10,12-05-26-101226
11,client9,0.136521403779406,1932.913132943213,exp3,5,100,1000.0,10,12-05-26-101226
12,client5,0.175962441314554,1980.617413297296,exp3,5,100,1000.0,10,12-05-26-101226
12,client17,0.2159790927758073,1978.9008274674416,exp3,5,100,1000.0,10,12-05-26-101226
12,client13,0.2209455641363722,2434.1525165364146,exp3,5,100,1000.0,10,12-05-26-101226
12,client1,0.1712802768166089,2508.1105260178447,exp3,5,100,1000.0,10,12-05-26-101226
12,client9,0.2385268029309679,2230.5989218875766,exp3,5,100,1000.0,10,12-05-26-101226
13,client5,0.2405633802816901,2210.2552810683846,exp3,5,100,1000.0,10,12-05-26-101226
13,client17,0.3617696471905917,2054.763368330896,exp3,5,100,1000.0,10,12-05-26-101226
13,client13,0.2588058014692032,2472.5797828286886,exp3,5,100,1000.0,10,12-05-26-101226
13,client1,0.3156478277585544,2009.458222426474,exp3,5,100,1000.0,10,12-05-26-101226
13,client9,0.3619359814886232,2161.6040049120784,exp3,5,100,1000.0,10,12-05-26-101226
14,client5,0.5100469483568075,1966.9246226549149,exp3,5,100,1000.0,10,12-05-26-101226
14,client17,0.4773193951838715,2023.1037801131608,exp3,5,100,1000.0,10,12-05-26-101226
14,client13,0.4993407421359955,2477.434220723808,exp3,5,100,1000.0,10,12-05-26-101226
14,client1,0.4811610918877355,2259.9932681769133,exp3,5,100,1000.0,10,12-05-26-101226
14,client9,0.5391438488237563,2198.9202862605453,exp3,5,100,1000.0,10,12-05-26-101226
15,client5,0.6647887323943662,1947.548236697912,exp3,5,100,1000.0,10,12-05-26-101226
15,client17,0.6470039201045361,2334.595792926848,exp3,5,100,1000.0,10,12-05-26-101226
15,client13,0.6223394236202675,2444.192792288959,exp3,5,100,1000.0,10,12-05-26-101226
15,client1,0.5286428296808919,2315.5712010338902,exp3,5,100,1000.0,10,12-05-26-101226
15,client9,0.6615888931739298,2162.0674105361104,exp3,5,100,1000.0,10,12-05-26-101226
16,client5,0.6980281690140845,2141.3488322868943,exp3,5,100,1000.0,10,12-05-26-101226
16,client17,0.7080455478812768,2328.8151817396283,exp3,5,100,1000.0,10,12-05-26-101226
16,client13,0.7031456018082501,2680.322950705886,exp3,5,100,1000.0,10,12-05-26-101226
16,client1,0.6839677047289504,2229.9136724323034,exp3,5,100,1000.0,10,12-05-26-101226
16,client9,0.6677593521018126,2104.8428006470203,exp3,5,100,1000.0,10,12-05-26-101226
17,client5,0.7449765258215962,1911.5376323461533,exp3,5,100,1000.0,10,12-05-26-101226
17,client17,0.7205525480679484,2068.412854336202,exp3,5,100,1000.0,10,12-05-26-101226
17,client13,0.6839329440572612,2528.415760025382,exp3,5,100,1000.0,10,12-05-26-101226
17,client1,0.7143406382160707,2290.529971010983,exp3,5,100,1000.0,10,12-05-26-101226
17,client9,0.7024681835711531,2308.8623778894544,exp3,5,100,1000.0,10,12-05-26-101226
18,client5,0.732206572769953,1963.342764414847,exp3,5,100,1000.0,10,12-05-26-101226
18,client17,0.7235392943811835,2005.0232345238328,exp3,5,100,1000.0,10,12-05-26-101226
18,client13,0.7359201356187606,2412.3607706278563,exp3,5,100,1000.0,10,12-05-26-101226
18,client1,0.7170319108035371,2550.775262527168,exp3,5,100,1000.0,10,12-05-26-101226
18,client9,0.7231006556112611,2504.77478466928,exp3,5,100,1000.0,10,12-05-26-101226
19,client5,0.7571830985915493,1953.317791223526,exp3,5,100,1000.0,10,12-05-26-101226
19,client17,0.7461265633750234,1973.1380557641387,exp3,5,100,1000.0,10,12-05-26-101226
19,client13,0.7496703710679977,2600.7094215601683,exp3,5,100,1000.0,10,12-05-26-101226
19,client1,0.7362552864282969,2225.2121483907104,exp3,5,100,1000.0,10,12-05-26-101226
19,client9,0.7292711145391438,2298.844370990992,exp3,5,100,1000.0,10,12-05-26-101226
20,client5,0.7609389671361503,1938.364022411406,exp3,5,100,1000.0,10,12-05-26-101226
20,client17,0.7463132350196006,1986.2716067582369,exp3,5,100,1000.0,10,12-05-26-101226
20,client13,0.7583349029949144,2465.99932666868,exp3,5,100,1000.0,10,12-05-26-101226
20,client1,0.7397154940407535,2170.517352409661,exp3,5,100,1000.0,10,12-05-26-101226
20,client9,0.7298495950636329,2380.820854566992,exp3,5,100,1000.0,10,12-05-26-101226
21,client5,0.7834741784037559,2009.9403411149976,exp3,5,100,1000.0,10,12-05-26-101226
21,client17,0.7507933544894531,2452.557684853673,exp3,5,100,1000.0,10,12-05-26-101226
21,client13,0.7634206065172349,2488.509672693908,exp3,5,100,1000.0,10,12-05-26-101226
21,client1,0.7579777008842753,1975.1281617209315,exp3,5,100,1000.0,10,12-05-26-101226
21,client9,0.7628229849595064,1962.311204522848,exp3,5,100,1000.0,10,12-05-26-101226
22,client5,0.7855399061032864,1987.7258306369183,exp3,5,100,1000.0,10,12-05-26-101226
22,client17,0.762553668097816,2339.537585154176,exp3,5,100,1000.0,10,12-05-26-101226
22,client13,0.7541909964211716,2491.0129541531205,exp3,5,100,1000.0,10,12-05-26-101226
22,client1,0.7537485582468282,1923.18014241755,exp3,5,100,1000.0,10,12-05-26-101226
22,client9,0.7768993443887389,2241.427973844111,exp3,5,100,1000.0,10,12-05-26-101226
23,client5,0.7628169014084507,1905.5354241281748,exp3,5,100,1000.0,10,12-05-26-101226
23,client17,0.7472465932424864,2362.3077739030123,exp3,5,100,1000.0,10,12-05-26-101226
23,client13,0.7779242795253344,2828.581178560853,exp3,5,100,1000.0,10,12-05-26-101226
23,client1,0.7554786620530565,1934.394865296781,exp3,5,100,1000.0,10,12-05-26-101226
23,client9,0.7863478596220594,2219.435966573656,exp3,5,100,1000.0,10,12-05-26-101226
24,client5,0.7847887323943662,1948.2775572687387,exp3,5,100,1000.0,10,12-05-26-101226
24,client17,0.7597535934291582,1958.0686129629607,exp3,5,100,1000.0,10,12-05-26-101226
24,client13,0.7523074025240158,2452.3142548277974,exp3,5,100,1000.0,10,12-05-26-101226
24,client1,0.7622068435217224,1922.8443866595624,exp3,5,100,1000.0,10,12-05-26-101226
24,client9,0.7734284612418049,2743.189252912998,exp3,5,100,1000.0,10,12-05-26-101226
0,client17,0.5199866755496336,1163.6249227449298,exp3,5,30,1.7,3,12-05-26-161724
0,client13,0.539826148660635,2720.095622353256,exp3,5,30,1.7,3,12-05-26-161724
0,client5,0.8087893618073063,8339.15964141488,exp3,5,30,1.7,3,12-05-26-161724
0,client1,0.3927789934354486,1068.088230676949,exp3,5,30,1.7,3,12-05-26-161724
0,client9,0.5130242825607064,1034.8453493788838,exp3,5,30,1.7,3,12-05-26-161724
1,client17,0.5912724850099933,1124.6494865044951,exp3,5,30,1.7,3,12-05-26-161724
1,client13,0.4858967535923363,2589.9161836132407,exp3,5,30,1.7,3,12-05-26-161724
1,client5,0.7834297295961243,7502.935056574643,exp3,5,30,1.7,3,12-05-26-161724
1,client1,0.512399708242159,1119.6854440495372,exp3,5,30,1.7,3,12-05-26-161724
1,client9,0.4225165562913907,1070.6135500222445,exp3,5,30,1.7,3,12-05-26-161724
2,client17,0.7521652231845436,1138.380229473114,exp3,5,30,1.7,3,12-05-26-161724
2,client13,0.6349121873336881,2689.4338289275765,exp3,5,30,1.7,3,12-05-26-161724
2,client5,0.8614365514854911,7560.922587290406,exp3,5,30,1.7,3,12-05-26-161724
