round,api-gateway_energy,client1_energy,client10_energy,client11_energy,client12_energy,client13_energy,client14_energy,client15_energy,client16_energy,client17_energy,client18_energy,client19_energy,client2_energy,client20_energy,client3_energy,client4_energy,client5_energy,client6_energy,client7_energy,client8_energy,client9_energy,hfl-train_energy,hfl-train-model_energy,linkerd-init_energy,linkerd-proxy_energy,orchestrator_energy,policy-enforcer_energy,server_energy,sidecar_energy,timestamp,api-gateway_energy_Anomaly,api-gateway_energy_Anomaly_Score,client1_energy_Anomaly,client1_energy_Anomaly_Score,client10_energy_Anomaly,client10_energy_Anomaly_Score,client11_energy_Anomaly,client11_energy_Anomaly_Score,client12_energy_Anomaly,client12_energy_Anomaly_Score,client13_energy_Anomaly,client13_energy_Anomaly_Score,client14_energy_Anomaly,client14_energy_Anomaly_Score,client15_energy_Anomaly,client15_energy_Anomaly_Score,client16_energy_Anomaly,client16_energy_Anomaly_Score,client17_energy_Anomaly,client17_energy_Anomaly_Score,client18_energy_Anomaly,client18_energy_Anomaly_Score,client19_energy_Anomaly,client19_energy_Anomaly_Score,client2_energy_Anomaly,client2_energy_Anomaly_Score,client20_energy_Anomaly,client20_energy_Anomaly_Score,client3_energy_Anomaly,client3_energy_Anomaly_Score,client4_energy_Anomaly,client4_energy_Anomaly_Score,client5_energy_Anomaly,client5_energy_Anomaly_Score,client6_energy_Anomaly,client6_energy_Anomaly_Score,client7_energy_Anomaly,client7_energy_Anomaly_Score,client8_energy_Anomaly,client8_energy_Anomaly_Score,client9_energy_Anomaly,client9_energy_Anomaly_Score,hfl-train_energy_Anomaly,hfl-train_energy_Anomaly_Score,hfl-train-model_energy_Anomaly,hfl-train-model_energy_Anomaly_Score,linkerd-init_energy_Anomaly,linkerd-init_energy_Anomaly_Score,linkerd-proxy_energy_Anomaly,linkerd-proxy_energy_Anomaly_Score,orchestrator_energy_Anomaly,orchestrator_energy_Anomaly_Score,policy-enforcer_energy_Anomaly,policy-enforcer_energy_Anomaly_Score,server_energy_Anomaly,server_energy_Anomaly_Score,sidecar_energy_Anomaly,sidecar_energy_Anomaly_Score,exp,K,Z,sigma_ed,sigma_iid
20,432.3060000000005,787.610999999999,822.8340000000026,807.987000000001,917.8529999999992,788.8769999999986,801.8549999999996,826.3080000000045,836.1929999999993,783.5609999999997,940.7550000000048,904.1939999999996,890.2109999999993,791.9280000000035,833.0519999999997,823.0140000000029,733.7069999999985,863.1419999999962,993.6929999999992,804.2400000000016,839.9490000000023,7164.981000000003,4765.851000000002,0.0,18664.422,227.7990000000009,257.4989999999998,598.9140000000007,21551.784000000007,08-05-26-123027,0,0.01182559695845603,0,0.00576387441694301,0,0.0012858015801528733,0,0.006899712754021681,0,0.0017058114408923797,0,0.002872210672734271,0,0.001728545499873002,0,0.0005199052947139626,0,0.0017529998503138244,0,0.0011661592251378528,0,0.0003714970996320788,0,0.001213060060593879,0,0.0021956120066361773,0,0.0004562641458962513,0,0.005420304124189396,0,0.0010305759180558316,0,0.007405291778700834,0,0.002366154868217396,0,0.0009104878997083232,0,0.004448081074741872,0,0.004537057865223404,0,0.0030869076935527984,0,0.003441686781648051,0,0.0,0,0.0009352501277523351,0,0.0009218941875745179,0,0.012308615417205487,0,0.00556095419129235,0,0.0013053436518734862,exp1,5,15,1000.0,10
21,371.0879999999997,767.3610000000008,690.5849999999991,850.2539999999972,790.2030000000013,782.6460000000006,710.8469999999979,761.0219999999972,946.161,710.6100000000006,756.551999999996,857.3669999999984,846.5040000000008,830.9279999999962,866.4030000000021,906.546000000002,770.3549999999996,831.1800000000039,850.3470000000016,689.7180000000008,754.4699999999975,7075.107,4594.520999999997,0.0,17602.980000000003,287.17199999999866,278.4990000000007,601.2360000000008,20452.169999999995,08-05-26-123027,0,0.008861724643453334,0,0.0013880866040649198,0,0.005141431505296085,0,0.00721651456679101,0,0.0006199824344624572,0,0.000804483642046161,0,0.007851270233025454,0,0.0028933357591788833,0,0.0045454213211152394,0,0.0024762442548156294,0,0.005097414716245974,0,0.0035068305211107265,0,0.00027166501510256236,0,0.007078048745116611,0,0.0029280380199635525,0,0.0026737351253222907,0,0.006431047937598661,0,0.0008537005222639393,0,0.001612190629900756,0,0.012276346351676515,0,0.005804174255452876,0,0.0026242428694915054,0,0.002217668449311566,0,0.0,0,0.0014424658272018664,0,0.01582183840527948,0,0.00640011176424099,0,0.0020803886037872588,0,0.0008855742039500514,exp1,5,15,1000.0,10
22,439.089,826.0590000000011,833.232,812.4960000000028,742.127999999997,623.5740000000005,852.4350000000013,773.9789999999994,809.4060000000027,830.1749999999993,798.8460000000014,778.8270000000011,773.9279999999999,671.2949999999983,863.3159999999989,833.0699999999961,761.5110000000022,863.7149999999965,777.75,922.8869999999988,789.530999999999,7104.698999999995,4545.270000000002,0.0,17721.677999999996,260.6670000000004,309.1169999999993,504.9629999999997,20766.468,08-05-26-123027,0,0.01160396543934708,0,0.004109959459806439,0,0.005762064487360802,0,0.0065560979083409965,0,0.0060369609752913,0,0.0016259994252156296,0,0.00642941751578105,0,0.007119210664160158,0,0.0032205182032625235,0,0.004372948231284646,0,0.007815837385065916,0,0.0007904178624526526,0,0.004512012471030558,0,0.00012621121548883618,0,0.001572817089724149,0,0.0016533528350843596,0,0.006420315156174278,0,0.000641914073739952,0,0.0009242087287982814,0,0.005081441916956864,0,0.003583560973130173,0,0.0013620162515831924,0,0.001363214874192914,0,0.0,0,0.0018686871760962842,0,0.009241793628020634,0,0.0038282793991673836,0,0.0024577482896050717,0,0.0010030451979221588,exp1,5,15,1000.0,10
23,420.5550000000003,639.4829999999965,909.6540000000024,693.9629999999997,820.2750000000015,803.5590000000011,886.3410000000003,830.862000000001,924.2279999999956,801.1290000000008,673.1490000000013,642.0930000000008,848.6970000000038,748.323000000004,874.4579999999987,941.7299999999996,720.5639999999985,813.390000000003,673.3799999999974,956.3339999999988,784.3919999999998,6980.718000000008,4633.227000000003,0.0,17826.36299999999,305.3760000000002,209.73000000000047,613.9619999999995,20936.778000000006,08-05-26-123027,0,0.009257666357321032,0,0.004557843394207756,0,0.004208104404104351,0,0.005631776887920187,0,0.007680593264814295,0,0.0004729669927029667,0,0.0037354186331939876,0,0.004993975258314409,1,0.015255657129583766,0,0.0033713073007077543,0,0.006425844653689838,0,0.003938699293802528,0,0.0021941995852338414,0,0.0026205744791274466,0,0.006439137445113957,0,0.006275658393930322,0,0.007164454668256437,0,0.0034695689193281753,0,0.0008965236662716314,0,0.0019017673690033265,0,0.0003954081346182192,0,0.0016539755236057163,0,6.407060633403794e-05,0,0.0,0,7.549299158027267e-05,1,0.02161539929939535,0,0.00874868295143788,0,0.0008150497436684168,0,0.003469912548910936,exp1,5,15,1000.0,10
24,437.5349999999999,752.229000000003,943.0709999999964,842.0010000000002,770.387999999999,777.0959999999977,821.0370000000003,871.5600000000013,715.125,753.3869999999988,789.1649999999972,808.6589999999997,698.510999999995,791.0699999999961,731.4510000000009,799.8690000000024,680.9639999999999,817.5329999999994,824.3339999999989,907.089,632.877000000004,7002.558000000001,4462.262999999999,0.0,17578.506000000005,225.47699999999983,297.71999999999935,644.9610000000011,20671.406999999996,08-05-26-123027,0,0.009845588887065299,0,0.0003851324008042334,0,0.001756283745567494,0,0.005300257051650659,0,0.005227354670394896,0,0.0017054008694428469,0,0.00468097154265909,0,0.002022267996391658,0,0.003926767017775529,0,0.007207246008450158,0,0.00963979735235529,1,0.00895823341228888,0,0.001368420511649926,0,0.0029285357842471493,0,1.4090098114788452e-05,0,0.009113387275316798,0,0.001127590352910296,0,0.003615803229025244,0,0.00016388531032515696,0,0.005446403586927329,0,0.002217521815826934,0,0.00014515159217956541,0,0.0003309305872618573,0,0.0,0,0.00019350450135560693,0,0.005105819208479134,0,0.016119479053662067,0,0.003881118682234841,0,0.004622693707268366,exp1,5,15,1000.0,10
0,361.227,777.474,741.6539999999999,862.3590000000002,854.586,768.9570000000001,699.9270000000001,882.7439999999999,845.4180000000001,726.9930000000002,876.8639999999998,960.834,902.691,865.8689999999999,858.933,828.0149999999999,759.144,846.24,863.178,713.28,803.7150000000001,7251.498,4659.036,0.0,18041.715,262.668,252.975,620.751,20406.221999999998,09-05-26-141047,1,0.022232198610434545,0,0.007004342119049961,1,0.01791660867952577,0,0.00975484988432615,0,0.012327679497868727,0,0.0065422239006687755,1,0.030023302684990955,1,0.014829981953421473,0,0.00396653251029902,0,0.0007546454535155289,0,0.009850604746966474,1,0.03202206917535741,0,0.0072608718844683895,0,0.010395505605210603,1,0.009851416102058252,0,0.0024490793824339663,0,0.007473067746919665,0,0.004269778432135912,0,0.0035351547136287798,1,0.03560751657940117,0,0.010948396173570074,1,0.007295481800972697,0,0.004444765136298184,0,0.0,0,0.0009897189665780126,0,0.0009745463677271471,0,0.006473638324072439,1,0.012420667725722118,0,0.0012783454818789675,exp1,5,15,1000.0,10
1,415.5210000000001,733.365,889.2480000000003,806.1210000000001,843.5219999999999,742.3919999999998,820.3169999999998,866.9610000000002,896.7839999999999,702.9029999999998,831.972,904.2659999999998,856.9799999999998,837.8070000000002,811.8869999999997,836.2620000000002,782.277,932.3220000000003,841.3140000000003,871.4910000000002,847.9889999999998,7024.188000000001,4602.8189999999995,0.0,18410.597999999998,211.035,247.26,515.1150000000001,20567.832000000002,09-05-26-141047,0,0.008879332091213277,0,0.0011339376496584397,0,0.00018703888836085758,0,0.002920766530868979,0,0.010954009952046817,0,0.002975358157615904,0,0.015422427482711693,0,0.012910577831150571,1,0.0101613684792278,0,0.0040548657976192115,0,0.004481558316426881,0,0.02520299722856148,0,0.0020158618921211346,0,0.006988319855125075,0,0.004105485281070659,0,0.003456787066512257,0,0.010632301586112558,1,0.014653641134085266,0,0.0009581570544602014,0,0.017402616702155732,1,0.016754318937168833,0,0.004046826747554022,0,0.0032114310642257227,0,0.0,1,0.003044386807954158,0,0.01875012945470081,0,0.008657151406678942,0,0.005647587653118263,0,0.0004915223433978599,exp1,5,15,1000.0,10
2,432.99,715.7280000000003,836.2409999999995,830.2199999999998,859.9409999999998,668.6399999999999,881.0910000000001,871.9380000000001,850.902,774.444,854.8890000000001,713.6490000000003,858.8370000000004,690.0929999999998,804.219,822.2520000000002,780.9990000000003,792.3119999999999,802.4159999999997,894.9630000000002,754.8120000000001,7159.928999999998,4574.5199999999995,0.0,17979.498000000003,286.023,319.269,651.3780000000002,20005.47,09-05-26-141047,0,0.0015642022104213615,0,0.002387719442195041,0,0.001887084657774929,0,0.002595090948748935,0,0.011855139160612926,0,0.004815353342822876,0,0.005641696678134744,0,0.012674285478012831,0,0.008537343615356852,0,0.001378921654789561,0,0.0045191124592404985,0,0.007611170657289501,0,0.00040957686482209765,0,0.006104005689444969,0,0.0015658244067856264,0,0.0026514273786549247,0,0.011569023364655068,0,0.006855551077741107,0,0.0029573141419165783,0,0.009533744891058987,0,0.010543709954830699,0,0.004257258303607542,0,0.0023864221206626735,0,0.0,0,0.0021284662446101055,0,0.006227235217778487,0,0.008956520793013595,0,0.003867511808475249,0,0.002054545217797271,exp1,5,15,1000.0,10
3,425.47799999999984,754.1219999999998,831.8100000000004,718.6500000000001,869.3760000000002,751.8540000000003,845.6309999999999,868.7459999999996,851.991,766.6680000000001,665.0490000000004,846.8579999999997,705.8939999999998,842.1179999999999,701.3010000000004,928.0649999999996,748.4429999999993,835.0889999999999,729.2069999999999,964.6049999999996,857.6219999999998,7240.655999999999,4771.605,0.0,17994.432,254.41199999999992,202.89300000000003,608.0669999999996,20214.15,09-05-26-141047,0,0.001169625914742789,0,0.0015936463898333364,0,0.0024653578020681077,0,0.00434678130073074,1,0.012891412919127238,0,0.0031241635266503476,0,0.0029016221416691412,0,0.012362046354656653,0,0.007790998904970314,0,0.0035631770788820405,0,0.006814464723714664,0,0.006844193828313944,0,0.009168122793273642,0,0.0034210077879228418,0,0.00598891556819639,0,0.008713436098771926,0,0.009814325920187383,0,0.005536548885477138,0,0.009229434610898812,0,0.001592553332455171,0,0.014179460251184689,0,0.0049393386641369275,0,0.0041358228163073385,0,0.0,0,0.0017120969410301667,0,0.006003755362722213,0,0.00446835951146346,0,0.004921048661498478,0,0.0023280613188846333,exp1,5,15,1000.0,10
4,422.1300000000001,746.6099999999997,794.9580000000005,822.0359999999996,673.395,774.8040000000005,915.9510000000004,704.8499999999999,737.8980000000006,644.6489999999999,799.2119999999991,863.9549999999999,877.527,883.1880000000001,831.9329999999995,675.1620000000003,683.9010000000003,785.4329999999995,917.0820000000004,935.496,683.9309999999996,6856.020000000002,4402.815,0.0,17589.149999999998,335.3520000000001,339.84899999999993,587.652,19560.191999999995,09-05-26-141047,0,0.0024805648710557737,0,0.0015171071436398953,0,0.001004238378558897,0,0.0034864873768276627,0,0.0037802367816213156,0,0.0008768568448811187,0,0.0021537808133667846,0,0.004202006738623781,0,0.00183926013774241,0,0.0018126886980810164,0,0.007196297068768176,0,0.0072084008370972286,0,0.007037279395319479,0,0.00018341883063302533,0,0.004139899798840996,0,1.03285455462232e-05,0,0.005235751685570361,0,0.002349194472709343,0,0.004135161425469602,0,0.0018323649247853069,0,0.007250041469948926,0,0.0031497400455123836,0,0.0019491377631809526,0,0.0,0,0.0005593116635223272,0,0.00649850996450263,0,0.00840726122913693,0,0.004156436956965659,0,0.003765729016774383,exp1,5,15,1000.0,10
5,433.8360000000002,729.5010000000002,859.271999999999,802.9350000000004,800.5559999999996,784.518,871.7909999999993,854.6729999999998,825.5789999999997,721.6260000000002,891.0780000000004,972.0119999999996,999.2430000000004,904.1400000000004,899.1030000000001,882.7529999999997,804.4859999999999,680.8199999999997,886.7460000000001,877.9079999999994,784.1370000000006,7063.224,4673.171999999999,0.0,18701.604000000003,219.96900000000005,219.74700000000007,577.902,20936.673000000003,09-05-26-141047,0,0.009623440953821033,0,0.00407097065095241,0,0.006774973827532865,0,0.0063749867487529754,0,0.0010969625386438309,0,4.1110594888371654e-05,0,0.010491233478088141,0,0.00283649718742901,0,0.0008822118895815412,0,0.002106790526006347,0,0.006516303965643427,0,0.007747388153044654,0,0.002605819092275502,0,0.0020421089573741946,0,0.0021774456809217912,0,0.0026650638740523536,0,0.007712663123545238,0,0.005632490749085978,0,0.0030240256619993022,0,0.009409679414905836,0,0.006223087900217417,0,0.0020734349440609257,0,0.0020731885694695584,0,0.0,0,0.0020295368646596756,0,2.6184962709452364e-05,0,0.0033291319056829305,0,0.0012248353259765032,0,0.002732696108834448,exp1,5,15,1000.0,10
6,370.25099999999975,816.0750000000007,641.4660000000003,774.018,801.5790000000006,766.2569999999996,758.2710000000006,772.6860000000006,852.7439999999997,781.8270000000002,909.456,885.8010000000004,981.8129999999992,896.0069999999996,824.5799999999999,808.1370000000006,732.2640000000001,843.6030000000001,866.9489999999996,691.0650000000005,789.9780000000001,7163.831999999997,4705.521000000002,0.0,17891.150999999998,231.03,291.53700000000003,613.2810000000004,20540.49,09-05-26-141047,0,0.005170026084221069,0,0.0003321321504112795,0,0.005382046110042005,0,0.007935458870066192,0,0.0009860389711322526,0,0.0012406247856191488,0,0.007481262873218597,0,0.0017494959349708683,0,0.0012423107601994277,0,0.002218100971511927,0,0.0028094947914125146,0,0.006857032025922721,0,0.0031236581221777415,0,0.004868681698518451,0,0.0015573453543410165,0,0.0012904171605953862,0,0.004980587525921898,0,0.009913273793412308,0,0.00181543921866259,0,0.0011052321508044083,0,0.003180151771210532,0,0.0028717371503511335,0,0.0029744524282310225,0,0.0,0,0.0008722148452667278,0,0.003029185773598342,0,0.010095844679685967,0,0.007941062208930233,0,0.002785943601569668,exp1,5,15,1000.0,10
7,427.098,714.695999999999,760.8480000000009,785.5529999999999,825.3869999999997,805.9409999999998,841.1880000000001,873.933,845.7030000000004,724.8389999999999,817.8810000000003,849.2280000000001,939.102,928.812,814.2690000000002,889.8299999999999,738.7380000000003,833.1810000000005,875.3249999999998,901.8899999999994,786.1109999999999,7012.530000000003,4556.382000000002,0.0,18318.939,305.0129999999999,233.6909999999998,496.0379999999996,20643.483000000004,09-05-26-141047,0,0.004590403366931811,0,0.00027719318183414,0,0.009081080762089244,0,0.010106645620298171,0,0.0027020829872685115,0,0.00861475214698787,0,0.005545491718815243,0,0.0016524494615772212,0,0.0014931144217846248,0,0.0005001627091732186,0,0.004579945386631368,0,0.013394459231937716,0,0.006807591766471194,1,0.01646243802486258,0,0.0010663654219265628,0,0.0045933816264442096,0,0.002671982826520508,0,0.007941302488071011,0,0.0016219248927960006,0,0.0014240604028214476,0,0.004821924157512897,0,0.0020291019715753256,0,0.0028152819751706137,0,0.0,0,0.001628485540033947,0,0.005930985737713557,0,0.0029827682745258433,0,0.002686840364242077,0,0.0015434378381844471,exp1,5,15,1000.0,10
8,421.2330000000002,744.9660000000003,813.0299999999988,802.0079999999998,796.0500000000002,603.6509999999998,959.898,743.6489999999994,884.1929999999993,729.1049999999996,861.7830000000004,830.3579999999993,943.8149999999996,783.3869999999997,837.5370000000003,853.8239999999996,760.6979999999994,843.5519999999997,835.4490000000005,826.7970000000005,758.5590000000002,6975.7109999999975,4450.910999999999,0.0,18041.463000000003,234.3509999999997,300.4830000000002,593.5050000000001,20289.017999999996,09-05-26-141047,0,0.004172803496787142,0,0.00021023045798307383,0,0.01000249085010077,0,0.006054755295766906,0,0.006343648175877875,0,0.000655102928577761,0,0.011088803311933765,0,0.0077377741142726775,0,6.0334224179198204e-05,0,0.0025585467155752883,0,0.004831744718204939,0,0.012598852619562284,1,0.017727484329655013,0,0.013610076449945996,0,0.005589270605179331,0,0.0009647541898659406,0,0.0033414404965038114,0,0.007532954029407901,0,0.006630804975221727,0,0.0049188129556262394,0,0.0003743727818229514,0,0.000514492120485599,0,1.0241036427216521e-06,0,0.0,0,0.00173327007415211,0,0.0028655297566647364,0,0.01193160035060592,0,0.003683129261309953,0,0.0013976352895010424,exp1,5,15,1000.0,10
9,410.4690000000001,667.116,807.2160000000003,712.6800000000012,757.3559999999998,784.1940000000004,817.6859999999988,822.1140000000014,816.6090000000004,709.0890000000009,693.6779999999999,666.210000000001,739.8299999999999,813.2460000000001,688.4370000000008,846.5759999999991,754.3800000000001,803.4569999999994,676.701,851.2980000000007,799.0560000000005,6966.378000000003,4587.710999999999,0.0,17042.732999999993,318.5220000000004,253.926,587.0550000000003,19660.727999999996,09-05-26-141047,0,0.003025658129117481,0,0.004442128101455417,0,0.009401072061024918,0,0.01137036409551545,0,0.002173920455821793,0,0.0011594186722595212,0,0.006321779466923416,0,0.002033484562375426,0,0.0038574119327829393,0,0.0009726479539812205,0,0.00021696726611797335,0,0.0030638690096121135,0,0.011407586353970961,0,0.010213235373294577,0,0.0014210434626557578,0,0.009342841007306757,0,0.007191518597095603,0,0.006663277482209018,0,0.0047021857731977534,0,0.008794184857363274,0,0.005664447818613583,0,0.0011453751865806716,0,0.001623583376388793,0,0.0,0,0.0005158592009145424,0,0.0002937923477095705,0,0.001199737853894406,0,0.0037239742325741454,0,0.0012018452986580497,exp1,5,15,1000.0,10
10,417.9390000000003,778.4999999999991,837.384,892.4759999999987,710.1750000000011,736.4670000000006,883.5120000000006,661.9139999999989,724.2420000000002,576.1739999999991,837.4169999999995,816.5339999999997,880.2180000000008,793.7729999999992,815.3729999999996,753.6810000000005,593.7870000000003,845.9880000000012,872.5859999999993,890.4930000000004,606.8130000000001,6427.715999999996,4158.053999999997,0.0,17331.018000000007,215.1029999999996,280.22699999999986,610.4699999999993,19568.346000000005,09-05-26-141047,0,0.0014617982620525327,0,0.0018336450381739589,0,0.010474971102898939,0,0.00701792867781284,0,0.006662482539007808,0,0.001421292275520375,0,0.006890387684369836,0,0.011410216975853954,0,0.0010311609954835044,0,0.006997856811325004,0,0.0027840919253819263,0,0.004433059770927644,0,0.005944679707088368,0,0.004853091838554369,0,0.005511565824950437,0,0.0030342756526640924,0,0.004318400750746881,0,0.0013062484802713326,0,0.005369772433531261,0,0.008214936473988799,0,0.003636988221792925,0,0.0024876304457065457,0,0.0028968469598996682,0,0.0,0,0.00253779084860295,0,0.00044976524183154565,0,0.008043227761926508,0,0.0014957681619995333,0,0.003866609470697918,exp1,5,15,1000.0,10
11,419.771999999999,882.1589999999997,861.402,834.3690000000006,758.3850000000002,812.8919999999998,833.4359999999997,853.4850000000006,889.9319999999989,742.509,908.8559999999998,829.9650000000001,846.6149999999998,818.2139999999999,872.5289999999986,812.1600000000017,686.1239999999998,724.9650000000001,874.0200000000004,919.5659999999988,720.1829999999991,7139.466000000005,4714.5900000000065,0.0,18313.524000000005,251.4030000000007,216.48000000000047,612.1290000000008,20784.527999999995,09-05-26-141047,0,0.006333403248963421,0,0.0016843654264048213,0,0.00031583023452858017,0,0.0040843694156449395,0,0.008807612053188224,0,0.001083368502605292,0,0.010536786171218615,0,0.0074797618361373,0,0.0007628160322197819,1,0.009152411622275064,0,0.0028127957288063554,0,0.007125392547206094,0,0.000260521325007701,0,0.0010749548411000953,0,0.003169078583225099,0,0.0032309051185570037,0,0.006838904781185845,0,0.004418157101540754,0,0.005036403416919799,0,0.002302253422669265,0,0.0072980477988393855,0,0.0026269234447502954,0,0.0028172617333694083,0,0.0,0,0.0015967485992549602,0,0.002663366441629317,0,0.0034274942986996793,0,0.0015745845889616195,0,0.0033913548575708885,exp1,5,15,1000.0,10
