round,namespace,pod_name,container_name,joules,exp,K,Z,sigma_ed,sigma_iid,timestamp,anomaly_score
5,server,maurits-dijk-07ac9879server1-n7kt8,sidecar,517.7909999999997,exp1,5,60,1000.0,10,09-05-26-164520,0.042563572275977096
8,server,maurits-dijk-23d3fcf8server1-6x7s2,hfl-train,438.5460000000003,exp1,5,60,1000.0,10,10-05-26-134626,0.029156185427116094
16,server,maurits-dijk-23d3fcf8server1-6x7s2,hfl-train-model,937.0079999999998,exp1,5,60,1000.0,10,10-05-26-134626,0.025000139307430863
7,server,maurits-dijk-23d3fcf8server1-6x7s2,sidecar,560.1510000000003,exp1,5,60,1000.0,10,10-05-26-134626,0.03585936559176517
8,server,maurits-dijk-f85344daserver1-kgb9l,hfl-train,447.723,exp1,5,60,1000.0,10,08-05-26-150457,0.02618010257574349
8,server,maurits-dijk-f85344daserver1-kgb9l,hfl-train-model,711.1080000000002,exp1,5,60,1000.0,10,08-05-26-150457,0.02876334594598126
8,server,maurits-dijk-f85344daserver1-kgb9l,sidecar,373.5899999999997,exp1,5,60,1000.0,10,08-05-26-150457,0.03970246480761913
8,server,server-656f98b57f-8l82j,linkerd-proxy,443.8949999999995,exp1,5,60,1000.0,10,10-05-26-134626,0.028540705665227928
8,server,server-656f98b57f-8l82j,server,462.6930000000002,exp1,5,60,1000.0,10,10-05-26-134626,0.027007125234193907
24,server,server-656f98b57f-8l82j,sidecar,564.9510000000009,exp1,5,60,1000.0,10,10-05-26-134626,0.052732598972575984
8,server,server-656f98b57f-9rwtk,linkerd-proxy,451.5390000000007,exp1,5,60,1000.0,10,08-05-26-150457,0.026126830445475036
8,server,server-656f98b57f-9rwtk,server,464.8349999999991,exp1,5,60,1000.0,10,08-05-26-150457,0.02628407653876841
1,server,server-656f98b57f-9rwtk,sidecar,556.266,exp1,5,60,1000.0,10,08-05-26-150457,0.039953774928020935
17,server,server-656f98b57f-xcc8n,linkerd-proxy,451.5929999999989,exp1,5,60,1000.0,10,09-05-26-164520,0.02810751770278705
8,server,server-656f98b57f-xcc8n,server,625.1459999999997,exp1,5,60,1000.0,10,09-05-26-164520,0.030389060951691693
16,server,server-656f98b57f-xcc8n,sidecar,561.2910000000002,exp1,5,60,1000.0,10,09-05-26-164520,0.04227701126256303
10,api-gateway,api-gateway-6bf76d45b7-69zkm,api-gateway,435.28200000000015,exp1,5,90,1000.0,10,10-05-26-150011,0.03820197381197005
7,api-gateway,api-gateway-6bf76d45b7-69zkm,linkerd-proxy,436.002,exp1,5,90,1000.0,10,10-05-26-150011,0.036717125892338165
2,api-gateway,api-gateway-6bf76d45b7-69zkm,sidecar,240.309,exp1,5,90,1000.0,10,10-05-26-150011,0.05534241259357228
18,api-gateway,api-gateway-6bf76d45b7-7n8xp,api-gateway,433.35599999999977,exp1,5,90,1000.0,10,09-05-26-175908,0.031299854457349646
6,api-gateway,api-gateway-6bf76d45b7-7n8xp,linkerd-proxy,435.94200000000046,exp1,5,90,1000.0,10,09-05-26-175908,0.02997624528184209
18,api-gateway,api-gateway-6bf76d45b7-7n8xp,sidecar,406.20899999999983,exp1,5,90,1000.0,10,09-05-26-175908,0.05159383807704143
7,api-gateway,api-gateway-6bf76d45b7-fml68,api-gateway,440.25300000000016,exp1,5,90,1000.0,10,08-05-26-161845,0.030820165023516588
9,api-gateway,api-gateway-6bf76d45b7-fml68,linkerd-proxy,443.8139999999999,exp1,5,90,1000.0,10,08-05-26-161845,0.0299668134820594
4,api-gateway,api-gateway-6bf76d45b7-fml68,sidecar,257.6099999999999,exp1,5,90,1000.0,10,08-05-26-161845,0.04035897017350071
8,client1,client1-7b9db886dd-fsjl8,client1,805.5120000000006,exp1,5,90,1000.0,10,08-05-26-161845,0.037724050285885075
1,client1,client1-7b9db886dd-fsjl8,linkerd-proxy,803.925,exp1,5,90,1000.0,10,08-05-26-161845,0.037419547283109034
13,client1,client1-7b9db886dd-fsjl8,sidecar,763.1940000000004,exp1,5,90,1000.0,10,08-05-26-161845,0.061037443448010875
13,client1,client1-7b9db886dd-slb8p,client1,826.7910000000011,exp1,5,90,1000.0,10,10-05-26-150011,0.040360545982645935
13,client1,client1-7b9db886dd-slb8p,linkerd-proxy,824.6910000000007,exp1,5,90,1000.0,10,10-05-26-150011,0.039815984217092676
6,client1,client1-7b9db886dd-slb8p,sidecar,791.1030000000005,exp1,5,90,1000.0,10,10-05-26-150011,0.053301587870121764
19,client1,client1-7b9db886dd-zj5fz,client1,824.4750000000022,exp1,5,90,1000.0,10,09-05-26-175908,0.04007728298551233
19,client1,client1-7b9db886dd-zj5fz,linkerd-proxy,821.9430000000011,exp1,5,90,1000.0,10,09-05-26-175908,0.039669339383221563
17,client1,client1-7b9db886dd-zj5fz,sidecar,795.348,exp1,5,90,1000.0,10,09-05-26-175908,0.050643961094030604
13,client1,maurits-dijk-0da8b9c4client11-s4q7n,hfl-train,896.2830000000013,exp1,5,90,1000.0,10,10-05-26-150011,0.03499165636042395
13,client1,maurits-dijk-0da8b9c4client11-s4q7n,hfl-train-model,819.3570000000018,exp1,5,90,1000.0,10,10-05-26-150011,0.040251896091336475
13,client1,maurits-dijk-0da8b9c4client11-s4q7n,sidecar,636.1139999999996,exp1,5,90,1000.0,10,10-05-26-150011,0.055516492158537156
8,client1,maurits-dijk-18908de3client11-kw7z2,hfl-train,881.7690000000002,exp1,5,90,1000.0,10,08-05-26-161845,0.033059653129300315
1,client1,maurits-dijk-18908de3client11-kw7z2,hfl-train-model,797.925,exp1,5,90,1000.0,10,08-05-26-161845,0.037652067760873514
20,client1,maurits-dijk-18908de3client11-kw7z2,sidecar,744.3029999999981,exp1,5,90,1000.0,10,08-05-26-161845,0.07002001533460536
19,client1,maurits-dijk-f5730e85client11-vfvjs,hfl-train,916.8989999999994,exp1,5,90,1000.0,10,09-05-26-175908,0.03843201292780887
19,client1,maurits-dijk-f5730e85client11-vfvjs,hfl-train-model,815.3189999999995,exp1,5,90,1000.0,10,09-05-26-175908,0.03973838081246381
19,client1,maurits-dijk-f5730e85client11-vfvjs,sidecar,736.8330000000005,exp1,5,90,1000.0,10,09-05-26-175908,0.07429358233939365
3,client10,client10-694b6b97b4-2tnwq,client10,604.5839999999998,exp1,5,90,1000.0,10,08-05-26-161845,0.040575538619210316
3,client10,client10-694b6b97b4-2tnwq,linkerd-proxy,604.2690000000002,exp1,5,90,1000.0,10,08-05-26-161845,0.04062879162501826
3,client10,client10-694b6b97b4-2tnwq,sidecar,508.8810000000003,exp1,5,90,1000.0,10,08-05-26-161845,0.047617535308136116
22,client10,client10-694b6b97b4-lcsv8,client10,959.9489999999968,exp1,5,90,1000.0,10,09-05-26-175908,0.04862825182610883
22,client10,client10-694b6b97b4-lcsv8,linkerd-proxy,960.1260000000002,exp1,5,90,1000.0,10,09-05-26-175908,0.04869973081791995
22,client10,client10-694b6b97b4-lcsv8,sidecar,928.116,exp1,5,90,1000.0,10,09-05-26-175908,0.07195168620929737
14,client10,client10-694b6b97b4-r49kq,client10,870.4799999999996,exp1,5,90,1000.0,10,10-05-26-150011,0.05240852875748614
14,client10,client10-694b6b97b4-r49kq,linkerd-proxy,870.3689999999988,exp1,5,90,1000.0,10,10-05-26-150011,0.052436638643108185
10,client10,client10-694b6b97b4-r49kq,sidecar,765.3090000000002,exp1,5,90,1000.0,10,10-05-26-150011,0.044087614269197134
11,client11,client11-565c48c7c7-4v564,client11,976.4339999999992,exp1,5,90,1000.0,10,10-05-26-150011,0.05415900065560292
11,client11,client11-565c48c7c7-4v564,linkerd-proxy,976.089,exp1,5,90,1000.0,10,10-05-26-150011,0.054140449337725105
11,client11,client11-565c48c7c7-4v564,sidecar,853.5570000000007,exp1,5,90,1000.0,10,10-05-26-150011,0.04920043568206656
13,client11,client11-565c48c7c7-bn2tw,client11,929.1810000000004,exp1,5,90,1000.0,10,08-05-26-161845,0.04794844651690952
13,client11,client11-565c48c7c7-bn2tw,linkerd-proxy,929.039999999999,exp1,5,90,1000.0,10,08-05-26-161845,0.04794593288095511
13,client11,client11-565c48c7c7-bn2tw,sidecar,864.4229999999989,exp1,5,90,1000.0,10,08-05-26-161845,0.06323308787419588
7,client11,client11-565c48c7c7-tvdvw,client11,937.7400000000008,exp1,5,90,1000.0,10,09-05-26-175908,0.043824129594904865
7,client11,client11-565c48c7c7-tvdvw,linkerd-proxy,937.4400000000004,exp1,5,90,1000.0,10,09-05-26-175908,0.043806299838366786
7,client11,client11-565c48c7c7-tvdvw,sidecar,866.7329999999993,exp1,5,90,1000.0,10,09-05-26-175908,0.05579738532304021
14,client12,client12-79bc8d5846-5rns2,client12,912.3900000000012,exp1,5,90,1000.0,10,09-05-26-175908,0.04153179294761128
14,client12,client12-79bc8d5846-5rns2,linkerd-proxy,912.5190000000002,exp1,5,90,1000.0,10,09-05-26-175908,0.04157836483027391
7,client12,client12-79bc8d5846-5rns2,sidecar,804.6419999999998,exp1,5,90,1000.0,10,09-05-26-175908,0.03871238290982254
17,client12,client12-79bc8d5846-ntw8f,client12,924.777,exp1,5,90,1000.0,10,08-05-26-161845,0.03878180670372275
17,client12,client12-79bc8d5846-ntw8f,linkerd-proxy,924.7769999999982,exp1,5,90,1000.0,10,08-05-26-161845,0.03884739125648254
17,client12,client12-79bc8d5846-ntw8f,sidecar,886.4549999999999,exp1,5,90,1000.0,10,08-05-26-161845,0.05796430767987129
13,client12,client12-79bc8d5846-zcqc2,client12,924.5429999999978,exp1,5,90,1000.0,10,10-05-26-150011,0.041459740491679
13,client12,client12-79bc8d5846-zcqc2,linkerd-proxy,924.4230000000008,exp1,5,90,1000.0,10,10-05-26-150011,0.04147149692090085
13,client12,client12-79bc8d5846-zcqc2,sidecar,852.3750000000018,exp1,5,90,1000.0,10,10-05-26-150011,0.04502893812468389
15,client13,client13-7bf86f4f87-hjbx5,client13,800.9130000000005,exp1,5,90,1000.0,10,09-05-26-175908,0.03184269537802381
15,client13,client13-7bf86f4f87-hjbx5,linkerd-proxy,797.7510000000002,exp1,5,90,1000.0,10,09-05-26-175908,0.03213763251209811
0,client13,client13-7bf86f4f87-hjbx5,sidecar,777.549,exp1,5,90,1000.0,10,09-05-26-175908,0.04877540352489207
13,client13,client13-7bf86f4f87-mtgw4,client13,606.9239999999991,exp1,5,90,1000.0,10,10-05-26-150011,0.028706265448546625
13,client13,client13-7bf86f4f87-mtgw4,linkerd-proxy,604.848,exp1,5,90,1000.0,10,10-05-26-150011,0.028249165746683735
7,client13,client13-7bf86f4f87-mtgw4,sidecar,486.0060000000003,exp1,5,90,1000.0,10,10-05-26-150011,0.04721800361604919
11,client13,client13-7bf86f4f87-nqjlb,client13,791.652,exp1,5,90,1000.0,10,08-05-26-161845,0.031167102917777606
11,client13,client13-7bf86f4f87-nqjlb,linkerd-proxy,787.0409999999993,exp1,5,90,1000.0,10,08-05-26-161845,0.031077826977571082
19,client13,client13-7bf86f4f87-nqjlb,sidecar,513.996000000001,exp1,5,90,1000.0,10,08-05-26-161845,0.0353668798321623
0,client13,maurits-dijk-0da8b9c4client131-l98hg,hfl-train,879.786,exp1,5,90,1000.0,10,10-05-26-150011,0.025131109117254247
13,client13,maurits-dijk-0da8b9c4client131-l98hg,hfl-train-model,601.7010000000009,exp1,5,90,1000.0,10,10-05-26-150011,0.028374902676666813
5,client13,maurits-dijk-0da8b9c4client131-l98hg,sidecar,540.7349999999997,exp1,5,90,1000.0,10,10-05-26-150011,0.034192477362851775
11,client13,maurits-dijk-18908de3client131-whv59,hfl-train,901.764000000001,exp1,5,90,1000.0,10,08-05-26-161845,0.026473858391396765
11,client13,maurits-dijk-18908de3client131-whv59,hfl-train-model,783.6030000000001,exp1,5,90,1000.0,10,08-05-26-161845,0.031261478284447836
6,client13,maurits-dijk-18908de3client131-whv59,sidecar,705.4919999999997,exp1,5,90,1000.0,10,08-05-26-161845,0.042055146533147236
0,client13,maurits-dijk-f5730e85client131-9pht2,hfl-train,916.464,exp1,5,90,1000.0,10,09-05-26-175908,0.029487890647781928
15,client13,maurits-dijk-f5730e85client131-9pht2,hfl-train-model,794.8260000000009,exp1,5,90,1000.0,10,09-05-26-175908,0.03232980402690974
6,client13,maurits-dijk-f5730e85client131-9pht2,sidecar,422.10300000000007,exp1,5,90,1000.0,10,09-05-26-175908,0.047487442135337316
2,client14,client14-856b5b5576-hbbwv,client14,665.2470000000001,exp1,5,90,1000.0,10,09-05-26-175908,0.03171726249933274
