Round,ClientID,ClientAccuracy,ClientTrainingTime,clients,rounds,timestamp,experiment
39,client14,0.5736253494874185,113.2694692350924,10,40,19-01-26-145750,C10_R40_19-01-26-145750
39,client13,0.5835831219737145,238.31038922071457,10,40,19-01-26-145750,C10_R40_19-01-26-145750
39,client20,0.6017389204202391,393.5077730566263,10,40,19-01-26-145750,C10_R40_19-01-26-145750
39,client5,0.5613223324785371,775.4221702925861,10,40,19-01-26-145750,C10_R40_19-01-26-145750
39,client4,0.5957836846929423,92.02677011489868,10,40,19-01-26-145750,C10_R40_19-01-26-145750
39,client1,0.6025269807844169,166.045764926821,10,40,19-01-26-145750,C10_R40_19-01-26-145750
39,client2,0.5883632923368023,511.70595409348607,10,40,19-01-26-145750,C10_R40_19-01-26-145750
39,client9,0.5945475638051044,306.2995374202728,10,40,19-01-26-145750,C10_R40_19-01-26-145750
0,client6,0.4944830404577033,106.43235500901936,10,40,19-01-26-153539,C10_R40_19-01-26-153539
0,client16,0.5400350672121567,104.40600896254182,10,40,19-01-26-153539,C10_R40_19-01-26-153539
0,client18,0.5260351317440402,172.09969321265817,10,40,19-01-26-153539,C10_R40_19-01-26-153539
0,client13,0.5084159557297672,227.42332564666867,10,40,19-01-26-153539,C10_R40_19-01-26-153539
0,client1,0.5217162411160832,178.26665425673127,10,40,19-01-26-153539,C10_R40_19-01-26-153539
0,client3,0.5477248677248677,230.97045067697763,10,40,19-01-26-153539,C10_R40_19-01-26-153539
0,client2,0.5136234626300852,557.0512409321964,10,40,19-01-26-153539,C10_R40_19-01-26-153539
0,client9,0.5501740139211136,329.49473103508353,10,40,19-01-26-153539,C10_R40_19-01-26-153539
0,client10,0.5211315149878477,696.6903619468212,10,40,19-01-26-153539,C10_R40_19-01-26-153539
1,client6,0.5508786268900695,108.47683064639568,10,40,19-01-26-153539,C10_R40_19-01-26-153539
1,client16,0.5172413793103449,91.99532773345707,10,40,19-01-26-153539,C10_R40_19-01-26-153539
1,client18,0.5354454203262233,158.75205909833312,10,40,19-01-26-153539,C10_R40_19-01-26-153539
1,client13,0.5363154254092691,217.4180629663169,10,40,19-01-26-153539,C10_R40_19-01-26-153539
1,client1,0.5346143722032114,165.97889084368944,10,40,19-01-26-153539,C10_R40_19-01-26-153539
1,client3,0.573968253968254,229.8779711127281,10,40,19-01-26-153539,C10_R40_19-01-26-153539
1,client2,0.5852412488174078,520.5305092968047,10,40,19-01-26-153539,C10_R40_19-01-26-153539
1,client9,0.5466937354988399,298.8329930230975,10,40,19-01-26-153539,C10_R40_19-01-26-153539
1,client10,0.5675803402646503,710.624529980123,10,40,19-01-26-153539,C10_R40_19-01-26-153539
2,client6,0.5905190028606457,102.15718997642398,10,40,19-01-26-153539,C10_R40_19-01-26-153539
2,client18,0.5489335006273526,144.50602186843753,10,40,19-01-26-153539,C10_R40_19-01-26-153539
2,client16,0.5891291642314436,97.8351440280676,10,40,19-01-26-153539,C10_R40_19-01-26-153539
2,client13,0.5321650910767812,223.172586876899,10,40,19-01-26-153539,C10_R40_19-01-26-153539
2,client3,0.5348148148148149,229.68194214627147,10,40,19-01-26-153539,C10_R40_19-01-26-153539
2,client1,0.5335614635430377,170.60789512470365,10,40,19-01-26-153539,C10_R40_19-01-26-153539
2,client2,0.5357615894039736,494.79275196790695,10,40,19-01-26-153539,C10_R40_19-01-26-153539
2,client9,0.5594547563805105,286.4409266039729,10,40,19-01-26-153539,C10_R40_19-01-26-153539
2,client10,0.5373345935727788,687.5894949771464,10,40,19-01-26-153539,C10_R40_19-01-26-153539
3,client6,0.6056395586432366,103.23578398674726,10,40,19-01-26-153539,C10_R40_19-01-26-153539
3,client18,0.53732747804266,156.6205332055688,10,40,19-01-26-153539,C10_R40_19-01-26-153539
3,client16,0.609000584453536,94.56013003364204,10,40,19-01-26-153539,C10_R40_19-01-26-153539
3,client13,0.5307816462992853,227.31999214738607,10,40,19-01-26-153539,C10_R40_19-01-26-153539
3,client1,0.5369834166886023,170.06741603836417,10,40,19-01-26-153539,C10_R40_19-01-26-153539
3,client3,0.55005291005291,223.88483304530385,10,40,19-01-26-153539,C10_R40_19-01-26-153539
3,client2,0.588647114474929,516.1852859891951,10,40,19-01-26-153539,C10_R40_19-01-26-153539
3,client9,0.5118909512761021,293.87670615687966,10,40,19-01-26-153539,C10_R40_19-01-26-153539
3,client10,0.5464488252768026,694.9809747748077,10,40,19-01-26-153539,C10_R40_19-01-26-153539
4,client6,0.5852063751532489,106.1651292257011,10,40,19-01-26-153539,C10_R40_19-01-26-153539
4,client16,0.559322033898305,97.71500900387764,10,40,19-01-26-153539,C10_R40_19-01-26-153539
4,client18,0.6119824341279799,143.13978794962168,10,40,19-01-26-153539,C10_R40_19-01-26-153539
4,client13,0.5259395895780493,223.3647657558322,10,40,19-01-26-153539,C10_R40_19-01-26-153539
4,client1,0.559357725717294,184.7855877131224,10,40,19-01-26-153539,C10_R40_19-01-26-153539
4,client3,0.6004232804232804,227.36926889047027,10,40,19-01-26-153539,C10_R40_19-01-26-153539
4,client2,0.550709555345317,538.6552661657333,10,40,19-01-26-153539,C10_R40_19-01-26-153539
4,client9,0.5150812064965197,294.49346335604787,10,40,19-01-26-153539,C10_R40_19-01-26-153539
4,client10,0.5336889008911693,704.405031632632,10,40,19-01-26-153539,C10_R40_19-01-26-153539
5,client6,0.5627298733142624,101.19329206645487,10,40,19-01-26-153539,C10_R40_19-01-26-153539
5,client16,0.5692577440093513,96.64943488314748,10,40,19-01-26-153539,C10_R40_19-01-26-153539
5,client18,0.5903387703889585,144.6078442968428,10,40,19-01-26-153539,C10_R40_19-01-26-153539
5,client13,0.592806087157021,225.47872504219413,10,40,19-01-26-153539,C10_R40_19-01-26-153539
5,client1,0.5456699131350355,172.2513260319829,10,40,19-01-26-153539,C10_R40_19-01-26-153539
5,client3,0.5384126984126985,231.38940474018452,10,40,19-01-26-153539,C10_R40_19-01-26-153539
5,client2,0.597445600756859,523.1536417268217,10,40,19-01-26-153539,C10_R40_19-01-26-153539
5,client9,0.5713457076566125,292.7597197704017,10,40,19-01-26-153539,C10_R40_19-01-26-153539
5,client10,0.5415203888738861,671.8209339305758,10,40,19-01-26-153539,C10_R40_19-01-26-153539
6,client6,0.601552921945239,117.5003699027002,10,40,19-01-26-153539,C10_R40_19-01-26-153539
6,client16,0.559906487434249,101.36158671230078,10,40,19-01-26-153539,C10_R40_19-01-26-153539
6,client18,0.5668130489335006,144.36511602252722,10,40,19-01-26-153539,C10_R40_19-01-26-153539
6,client13,0.5895780493428637,232.01711708679795,10,40,19-01-26-153539,C10_R40_19-01-26-153539
6,client1,0.5627796788628586,173.21530496701598,10,40,19-01-26-153539,C10_R40_19-01-26-153539
6,client3,0.5961904761904762,227.8714682906866,10,40,19-01-26-153539,C10_R40_19-01-26-153539
6,client2,0.5859035004730369,541.4199852384627,10,40,19-01-26-153539,C10_R40_19-01-26-153539
6,client9,0.5504640371229699,312.5367327593267,10,40,19-01-26-153539,C10_R40_19-01-26-153539
6,client10,0.5912098298676749,700.5617027170956,10,40,19-01-26-153539,C10_R40_19-01-26-153539
7,client6,0.61667347772783,101.19933309033512,10,40,19-01-26-153539,C10_R40_19-01-26-153539
7,client13,0.5946506801936823,219.4577408954501,10,40,19-01-26-153539,C10_R40_19-01-26-153539
7,client18,0.592534504391468,152.80042588710785,10,40,19-01-26-153539,C10_R40_19-01-26-153539
7,client16,0.5786090005844535,95.47344082966448,10,40,19-01-26-153539,C10_R40_19-01-26-153539
7,client1,0.5754145827849434,171.5955389663577,10,40,19-01-26-153539,C10_R40_19-01-26-153539
7,client3,0.5968253968253968,202.34650280326605,10,40,19-01-26-153539,C10_R40_19-01-26-153539
7,client2,0.55600756859035,502.5014141574502,10,40,19-01-26-153539,C10_R40_19-01-26-153539
7,client9,0.5130510440835266,291.0409118048847,10,40,19-01-26-153539,C10_R40_19-01-26-153539
7,client10,0.5657574939238456,659.0418741106987,10,40,19-01-26-153539,C10_R40_19-01-26-153539
8,client6,0.5978749489170413,101.02723725140096,10,40,19-01-26-153539,C10_R40_19-01-26-153539
8,client16,0.5353594389246055,90.15084616839886,10,40,19-01-26-153539,C10_R40_19-01-26-153539
8,client18,0.6094730238393977,155.33469105139375,10,40,19-01-26-153539,C10_R40_19-01-26-153539
8,client13,0.5868111597878718,225.6310600787401,10,40,19-01-26-153539,C10_R40_19-01-26-153539
8,client1,0.5367201895235588,179.9532100558281,10,40,19-01-26-153539,C10_R40_19-01-26-153539
8,client3,0.5805291005291006,203.30020412802696,10,40,19-01-26-153539,C10_R40_19-01-26-153539
8,client2,0.5226111636707663,542.0389417558908,10,40,19-01-26-153539,C10_R40_19-01-26-153539
8,client9,0.589762180974478,289.6291920915246,10,40,19-01-26-153539,C10_R40_19-01-26-153539
8,client10,0.5933027275182284,700.8394561707973,10,40,19-01-26-153539,C10_R40_19-01-26-153539
9,client6,0.5586432366162648,101.58264031633736,10,40,19-01-26-153539,C10_R40_19-01-26-153539
9,client18,0.5451693851944793,148.192236199975,10,40,19-01-26-153539,C10_R40_19-01-26-153539
9,client16,0.5745178258328463,90.15653375536203,10,40,19-01-26-153539,C10_R40_19-01-26-153539
9,client13,0.5775881946045653,226.54890967532992,10,40,19-01-26-153539,C10_R40_19-01-26-153539
9,client3,0.5837037037037037,204.63601499795917,10,40,19-01-26-153539,C10_R40_19-01-26-153539
9,client1,0.6025269807844169,207.91837014257908,10,40,19-01-26-153539,C10_R40_19-01-26-153539
9,client2,0.5456953642384106,523.6742743290961,10,40,19-01-26-153539,C10_R40_19-01-26-153539
9,client9,0.5783062645011601,296.5596942231059,10,40,19-01-26-153539,C10_R40_19-01-26-153539
9,client10,0.5982311639211451,720.8287692628801,10,40,19-01-26-153539,C10_R40_19-01-26-153539
10,client6,0.5892930118512464,104.46673724800348,10,40,19-01-26-153539,C10_R40_19-01-26-153539
10,client18,0.5567754077791719,165.9908345900476,10,40,19-01-26-153539,C10_R40_19-01-26-153539
10,client16,0.6037405026300409,92.30556897819042,10,40,19-01-26-153539,C10_R40_19-01-26-153539
10,client13,0.5939589578049342,224.20199494808912,10,40,19-01-26-153539,C10_R40_19-01-26-153539
10,client3,0.5767195767195767,202.02177204191685,10,40,19-01-26-153539,C10_R40_19-01-26-153539
10,client1,0.5448802316399053,177.57407063618302,10,40,19-01-26-153539,C10_R40_19-01-26-153539
10,client2,0.5297067171239357,527.153491973877,10,40,19-01-26-153539,C10_R40_19-01-26-153539
10,client9,0.5735208816705336,318.8463333062828,10,40,19-01-26-153539,C10_R40_19-01-26-153539
10,client10,0.5536726978125844,710.5816202238202,10,40,19-01-26-153539,C10_R40_19-01-26-153539
11,client6,0.6080915406620352,107.8336606733501,10,40,19-01-26-153539,C10_R40_19-01-26-153539
11,client16,0.5575686732904734,102.0706743001938,10,40,19-01-26-153539,C10_R40_19-01-26-153539
11,client18,0.5473651191969887,143.92472757026553,10,40,19-01-26-153539,C10_R40_19-01-26-153539
11,client13,0.5616785796633618,224.38374487683177,10,40,19-01-26-153539,C10_R40_19-01-26-153539
11,client1,0.5783100816004212,159.2886266298592,10,40,19-01-26-153539,C10_R40_19-01-26-153539
11,client3,0.5424338624338624,212.2236336581409,10,40,19-01-26-153539,C10_R40_19-01-26-153539
11,client2,0.5823084200567644,538.2083817385137,10,40,19-01-26-153539,C10_R40_19-01-26-153539
11,client9,0.574100928074246,310.35179598256946,10,40,19-01-26-153539,C10_R40_19-01-26-153539
11,client10,0.5417229273561976,706.3059299252927,10,40,19-01-26-153539,C10_R40_19-01-26-153539
12,client6,0.6191254597466285,101.58859100192784,10,40,19-01-26-153539,C10_R40_19-01-26-153539
12,client18,0.5768506900878294,158.19678315892816,10,40,19-01-26-153539,C10_R40_19-01-26-153539
12,client16,0.5780245470485097,92.4632246606052,10,40,19-01-26-153539,C10_R40_19-01-26-153539
12,client13,0.5925755130274383,218.1508750654757,10,40,19-01-26-153539,C10_R40_19-01-26-153539
12,client2,0.5967833491012299,512.1232392266393,10,40,19-01-26-153539,C10_R40_19-01-26-153539
12,client3,0.5481481481481482,198.93088098615408,10,40,19-01-26-153539,C10_R40_19-01-26-153539
12,client1,0.5356672808633851,156.61399997770786,10,40,19-01-26-153539,C10_R40_19-01-26-153539
12,client9,0.5807714617169374,292.70539805293083,10,40,19-01-26-153539,C10_R40_19-01-26-153539
12,client10,0.5953956251687821,677.47235391289,10,40,19-01-26-153539,C10_R40_19-01-26-153539
13,client6,0.6146301593788313,99.04314391314983,10,40,19-01-26-153539,C10_R40_19-01-26-153539
13,client18,0.6088456712672522,147.25329726934433,10,40,19-01-26-153539,C10_R40_19-01-26-153539
13,client16,0.5517241379310345,98.59424410387874,10,40,19-01-26-153539,C10_R40_19-01-26-153539
13,client13,0.5934978095457689,222.32154430821535,10,40,19-01-26-153539,C10_R40_19-01-26-153539
13,client1,0.5959463016583312,172.77618777006865,10,40,19-01-26-153539,C10_R40_19-01-26-153539
13,client3,0.6006349206349206,201.2678710743785,10,40,19-01-26-153539,C10_R40_19-01-26-153539
13,client2,0.5667928098391675,541.8818048201501,10,40,19-01-26-153539,C10_R40_19-01-26-153539
13,client9,0.5804814385150812,303.8009749725461,10,40,19-01-26-153539,C10_R40_19-01-26-153539
13,client10,0.5831758034026465,837.6745260320604,10,40,19-01-26-153539,C10_R40_19-01-26-153539
14,client6,0.5831630568042501,114.36218023300172,10,40,19-01-26-153539,C10_R40_19-01-26-153539
14,client16,0.6049094097019287,91.17258805781604,10,40,19-01-26-153539,C10_R40_19-01-26-153539
14,client18,0.596612296110414,153.90681102871895,10,40,19-01-26-153539,C10_R40_19-01-26-153539
14,client13,0.5545307816462993,226.7091702669859,10,40,19-01-26-153539,C10_R40_19-01-26-153539
14,client1,0.5888391682021584,166.5608906187117,10,40,19-01-26-153539,C10_R40_19-01-26-153539
14,client3,0.5947089947089947,205.01992106437683,10,40,19-01-26-153539,C10_R40_19-01-26-153539
14,client2,0.599526963103122,564.5940820686519,10,40,19-01-26-153539,C10_R40_19-01-26-153539
14,client9,0.5580046403712297,382.099692709744,10,40,19-01-26-153539,C10_R40_19-01-26-153539
14,client10,0.6020793950850661,784.3817919492722,10,40,19-01-26-153539,C10_R40_19-01-26-153539
15,client6,0.5688598283612587,111.87825025990604,10,40,19-01-26-153539,C10_R40_19-01-26-153539
15,client18,0.5972396486825596,143.78683688119054,10,40,19-01-26-153539,C10_R40_19-01-26-153539
15,client16,0.5505552308591467,104.00345409289002,10,40,19-01-26-153539,C10_R40_19-01-26-153539
15,client13,0.5838136961032973,228.22009911760688,10,40,19-01-26-153539,C10_R40_19-01-26-153539
15,client1,0.6093708870755462,165.51058879122138,10,40,19-01-26-153539,C10_R40_19-01-26-153539
15,client3,0.5832804232804233,201.83861814439297,10,40,19-01-26-153539,C10_R40_19-01-26-153539
15,client2,0.5241248817407758,554.4154359959066,10,40,19-01-26-153539,C10_R40_19-01-26-153539
15,client9,0.5445185614849188,312.2000591829419,10,40,19-01-26-153539,C10_R40_19-01-26-153539
15,client10,0.5725087766675668,710.0443239323795,10,40,19-01-26-153539,C10_R40_19-01-26-153539
16,client6,0.6101348590110339,120.10544911026956,10,40,19-01-26-153539,C10_R40_19-01-26-153539
16,client18,0.5570890840652447,144.0569250844419,10,40,19-01-26-153539,C10_R40_19-01-26-153539
16,client16,0.5821157218001168,89.86427634954453,10,40,19-01-26-153539,C10_R40_19-01-26-153539
16,client13,0.5803550841595573,237.330405972898,10,40,19-01-26-153539,C10_R40_19-01-26-153539
16,client1,0.5646222690181627,176.85598693788052,10,40,19-01-26-153539,C10_R40_19-01-26-153539
16,client3,0.5788359788359788,199.35772893950343,10,40,19-01-26-153539,C10_R40_19-01-26-153539
16,client2,0.6021759697256386,547.8250249288976,10,40,19-01-26-153539,C10_R40_19-01-26-153539
16,client9,0.5955626450116009,287.41469513624907,10,40,19-01-26-153539,C10_R40_19-01-26-153539
16,client10,0.5600189035916824,726.2770109809935,10,40,19-01-26-153539,C10_R40_19-01-26-153539
17,client6,0.5991009399264405,99.57793774083255,10,40,19-01-26-153539,C10_R40_19-01-26-153539
17,client18,0.6066499372647428,151.24263195320964,10,40,19-01-26-153539,C10_R40_19-01-26-153539
17,client16,0.5897136177673875,85.96842689439654,10,40,19-01-26-153539,C10_R40_19-01-26-153539
17,client13,0.5891169010836984,229.9293102696538,10,40,19-01-26-153539,C10_R40_19-01-26-153539
17,client2,0.5460737937559129,507.6890061609447,10,40,19-01-26-153539,C10_R40_19-01-26-153539
17,client3,0.5633862433862434,210.288945119828,10,40,19-01-26-153539,C10_R40_19-01-26-153539
17,client1,0.5759410371150303,165.40446924045682,10,40,19-01-26-153539,C10_R40_19-01-26-153539
17,client9,0.5825116009280742,292.76740131899714,10,40,19-01-26-153539,C10_R40_19-01-26-153539
17,client10,0.5577234674588172,748.7017172388732,10,40,19-01-26-153539,C10_R40_19-01-26-153539
18,client6,0.6085002043318349,104.4992278330028,10,40,19-01-26-153539,C10_R40_19-01-26-153539
18,client18,0.6075909661229612,151.0094329714775,10,40,19-01-26-153539,C10_R40_19-01-26-153539
18,client16,0.6060783167738165,93.51240517571568,10,40,19-01-26-153539,C10_R40_19-01-26-153539
18,client13,0.5944201060640996,228.4326977096498,10,40,19-01-26-153539,C10_R40_19-01-26-153539
18,client1,0.609897341405633,166.5562940761447,10,40,19-01-26-153539,C10_R40_19-01-26-153539
18,client3,0.6023280423280424,199.1396369412541,10,40,19-01-26-153539,C10_R40_19-01-26-153539
18,client2,0.6021759697256386,517.4715551547706,10,40,19-01-26-153539,C10_R40_19-01-26-153539
18,client9,0.5944025522041764,291.1121747456491,10,40,19-01-26-153539,C10_R40_19-01-26-153539
18,client10,0.5527950310559007,691.6664470918477,10,40,19-01-26-153539,C10_R40_19-01-26-153539
19,client6,0.5819370657948508,104.50404835864902,10,40,19-01-26-153539,C10_R40_19-01-26-153539
19,client16,0.559322033898305,94.4240721873939,10,40,19-01-26-153539,C10_R40_19-01-26-153539
19,client18,0.616060225846926,166.75986489281058,10,40,19-01-26-153539,C10_R40_19-01-26-153539
19,client13,0.5971869956190915,223.90541108325124,10,40,19-01-26-153539,C10_R40_19-01-26-153539
19,client1,0.6064753882600684,156.50264220312238,10,40,19-01-26-153539,C10_R40_19-01-26-153539
19,client3,0.6002116402116402,202.59730238467452,10,40,19-01-26-153539,C10_R40_19-01-26-153539
19,client2,0.5617786187322611,542.1179020777345,10,40,19-01-26-153539,C10_R40_19-01-26-153539
19,client9,0.587877030162413,314.73674392327666,10,40,19-01-26-153539,C10_R40_19-01-26-153539
19,client10,0.6043748312179315,729.1071801446378,10,40,19-01-26-153539,C10_R40_19-01-26-153539
20,client6,0.6240294237842255,106.20726691558956,10,40,19-01-26-153539,C10_R40_19-01-26-153539
20,client18,0.5583437892095358,140.20703407004476,10,40,19-01-26-153539,C10_R40_19-01-26-153539
20,client16,0.609000584453536,91.04943787679076,10,40,19-01-26-153539,C10_R40_19-01-26-153539
20,client13,0.5840442702328799,231.5355483442545,10,40,19-01-26-153539,C10_R40_19-01-26-153539
20,client1,0.5998947091339826,169.41258311271667,10,40,19-01-26-153539,C10_R40_19-01-26-153539
20,client3,0.6046560846560847,197.2871720790863,10,40,19-01-26-153539,C10_R40_19-01-26-153539
20,client2,0.6005676442762535,548.5155582427979,10,40,19-01-26-153539,C10_R40_19-01-26-153539
20,client9,0.576276102088167,299.51266292482615,10,40,19-01-26-153539,C10_R40_19-01-26-153539
20,client10,0.5546178773967054,716.6073191910982,10,40,19-01-26-153539,C10_R40_19-01-26-153539
21,client6,0.5888843481814466,110.47759372740984,10,40,19-01-26-153539,C10_R40_19-01-26-153539
21,client18,0.6151191969887077,141.92994916811583,10,40,19-01-26-153539,C10_R40_19-01-26-153539
21,client16,0.548801870251315,85.57319222018123,10,40,19-01-26-153539,C10_R40_19-01-26-153539
21,client13,0.5775881946045653,222.2278998233378,10,40,19-01-26-153539,C10_R40_19-01-26-153539
21,client1,0.5933140300078968,168.71326277032497,10,40,19-01-26-153539,C10_R40_19-01-26-153539
21,client3,0.6023280423280424,212.8963670693338,10,40,19-01-26-153539,C10_R40_19-01-26-153539
21,client2,0.5990539262062441,530.9415431693196,10,40,19-01-26-153539,C10_R40_19-01-26-153539
21,client9,0.5739559164733179,295.2605453319848,10,40,19-01-26-153539,C10_R40_19-01-26-153539
21,client10,0.5980961382662706,688.1838571280241,10,40,19-01-26-153539,C10_R40_19-01-26-153539
22,client6,0.6215774417654271,100.58504808694124,10,40,19-01-26-153539,C10_R40_19-01-26-153539
22,client13,0.5893474752132811,244.7724142111838,10,40,19-01-26-153539,C10_R40_19-01-26-153539
22,client18,0.5900250941028858,147.8993850760162,10,40,19-01-26-153539,C10_R40_19-01-26-153539
22,client16,0.6043249561659848,96.72320121899249,10,40,19-01-26-153539,C10_R40_19-01-26-153539
22,client1,0.5972624374835483,164.16030190885067,10,40,19-01-26-153539,C10_R40_19-01-26-153539
22,client3,0.5985185185185186,201.9979329779744,10,40,19-01-26-153539,C10_R40_19-01-26-153539
22,client2,0.5625354777672659,519.6971059776843,10,40,19-01-26-153539,C10_R40_19-01-26-153539
22,client9,0.5788863109048724,290.9760535694659,10,40,19-01-26-153539,C10_R40_19-01-26-153539
22,client10,0.5928976505536052,730.0566588528454,10,40,19-01-26-153539,C10_R40_19-01-26-153539
23,client6,0.6138128320392318,110.44264771044254,10,40,19-01-26-153539,C10_R40_19-01-26-153539
23,client18,0.5950439146800501,144.50991991907358,10,40,19-01-26-153539,C10_R40_19-01-26-153539
23,client16,0.6084161309175921,89.50072526931763,10,40,19-01-26-153539,C10_R40_19-01-26-153539
23,client13,0.5939589578049342,221.83071076869965,10,40,19-01-26-153539,C10_R40_19-01-26-153539
23,client1,0.6064753882600684,171.86117311939597,10,40,19-01-26-153539,C10_R40_19-01-26-153539
23,client3,0.5868783068783069,206.32814429700372,10,40,19-01-26-153539,C10_R40_19-01-26-153539
23,client2,0.5805108798486281,523.1197462417185,10,40,19-01-26-153539,C10_R40_19-01-26-153539
23,client9,0.5923723897911833,290.67028500139713,10,40,19-01-26-153539,C10_R40_19-01-26-153539
23,client10,0.6041047799081826,697.7335601113737,10,40,19-01-26-153539,C10_R40_19-01-26-153539
24,client6,0.6191254597466285,108.74929605051877,10,40,19-01-26-153539,C10_R40_19-01-26-153539
24,client16,0.6125073056691993,89.47114972397685,10,40,19-01-26-153539,C10_R40_19-01-26-153539
24,client18,0.5941028858218319,146.75473934039474,10,40,19-01-26-153539,C10_R40_19-01-26-153539
24,client13,0.5342402582430251,230.32631259411573,10,40,19-01-26-153539,C10_R40_19-01-26-153539
24,client1,0.6035798894445907,165.81665771082044,10,40,19-01-26-153539,C10_R40_19-01-26-153539
24,client3,0.5987301587301588,220.81690188497305,10,40,19-01-26-153539,C10_R40_19-01-26-153539
24,client2,0.6,510.8964233659208,10,40,19-01-26-153539,C10_R40_19-01-26-153539
24,client9,0.5928074245939675,302.68459813669324,10,40,19-01-26-153539,C10_R40_19-01-26-153539
24,client10,0.5922900351066702,698.0650201439857,10,40,19-01-26-153539,C10_R40_19-01-26-153539
25,client6,0.5770331017572538,105.96367483958602,10,40,19-01-26-153539,C10_R40_19-01-26-153539
25,client18,0.6129234629861983,154.40561203286052,10,40,19-01-26-153539,C10_R40_19-01-26-153539
25,client16,0.6008182349503215,97.95530140399931,10,40,19-01-26-153539,C10_R40_19-01-26-153539
25,client13,0.592114364768273,213.49172573536637,10,40,19-01-26-153539,C10_R40_19-01-26-153539
25,client1,0.5438273229797315,162.88097808137536,10,40,19-01-26-153539,C10_R40_19-01-26-153539
25,client3,0.6008465608465609,215.6582796014845,10,40,19-01-26-153539,C10_R40_19-01-26-153539
25,client2,0.5669820245979187,531.9751095958054,10,40,19-01-26-153539,C10_R40_19-01-26-153539
25,client9,0.5929524361948956,293.0451519787312,10,40,19-01-26-153539,C10_R40_19-01-26-153539
25,client10,0.5487442614096678,691.8966490775347,10,40,19-01-26-153539,C10_R40_19-01-26-153539
26,client6,0.6146301593788313,108.2503511570394,10,40,19-01-26-153539,C10_R40_19-01-26-153539
26,client16,0.5827001753360608,117.86354798823596,10,40,19-01-26-153539,C10_R40_19-01-26-153539
26,client18,0.6053952321204517,163.485256023705,10,40,19-01-26-153539,C10_R40_19-01-26-153539
26,client13,0.5978787180078395,227.8842469677329,10,40,19-01-26-153539,C10_R40_19-01-26-153539
26,client1,0.5885759410371151,165.52633978426456,10,40,19-01-26-153539,C10_R40_19-01-26-153539
26,client3,0.5255026455026455,203.34633765742183,10,40,19-01-26-153539,C10_R40_19-01-26-153539
26,client2,0.5922421948912016,533.2577549852431,10,40,19-01-26-153539,C10_R40_19-01-26-153539
26,client9,0.5868619489559165,300.155583769083,10,40,19-01-26-153539,C10_R40_19-01-26-153539
26,client10,0.5939103429651634,726.3879692181945,10,40,19-01-26-153539,C10_R40_19-01-26-153539
27,client6,0.5909276665304455,110.99521489813924,10,40,19-01-26-153539,C10_R40_19-01-26-153539
27,client18,0.6028858218318696,158.26864866539836,10,40,19-01-26-153539,C10_R40_19-01-26-153539
27,client16,0.5786090005844535,92.79489424079657,10,40,19-01-26-153539,C10_R40_19-01-26-153539
27,client13,0.566290062255015,215.44055826961997,10,40,19-01-26-153539,C10_R40_19-01-26-153539
27,client2,0.5670766319772942,550.9802722372115,10,40,19-01-26-153539,C10_R40_19-01-26-153539
27,client3,0.605925925925926,197.27252703160048,10,40,19-01-26-153539,C10_R40_19-01-26-153539
27,client1,0.5775204001052908,167.67526557669044,10,40,19-01-26-153539,C10_R40_19-01-26-153539
27,client9,0.5944025522041764,294.43341214209795,10,40,19-01-26-153539,C10_R40_19-01-26-153539
27,client10,0.5489467998919795,676.961197052151,10,40,19-01-26-153539,C10_R40_19-01-26-153539
28,client6,0.5892930118512464,113.22718486189842,10,40,19-01-26-153539,C10_R40_19-01-26-153539
28,client16,0.6054938632378726,92.49892178922892,10,40,19-01-26-153539,C10_R40_19-01-26-153539
28,client18,0.617314930991217,141.8285402469337,10,40,19-01-26-153539,C10_R40_19-01-26-153539
28,client13,0.5953424025824302,220.15536529943347,10,40,19-01-26-153539,C10_R40_19-01-26-153539
28,client1,0.606212161095025,169.21667382121086,10,40,19-01-26-153539,C10_R40_19-01-26-153539
28,client3,0.5955555555555555,199.45134408771992,10,40,19-01-26-153539,C10_R40_19-01-26-153539
28,client2,0.6032166508987701,506.00053556263447,10,40,19-01-26-153539,C10_R40_19-01-26-153539
28,client9,0.5930974477958236,306.6937867552042,10,40,19-01-26-153539,C10_R40_19-01-26-153539
28,client10,0.6031596003240616,717.432513833046,10,40,19-01-26-153539,C10_R40_19-01-26-153539
29,client6,0.6170821413976297,107.34986793249846,10,40,19-01-26-153539,C10_R40_19-01-26-153539
29,client16,0.6084161309175921,100.46257684007288,10,40,19-01-26-153539,C10_R40_19-01-26-153539
29,client18,0.6088456712672522,144.2920989356935,10,40,19-01-26-153539,C10_R40_19-01-26-153539
29,client13,0.5937283836753516,219.0321730449796,10,40,19-01-26-153539,C10_R40_19-01-26-153539
29,client1,0.6059489339299816,172.749490942806,10,40,19-01-26-153539,C10_R40_19-01-26-153539
29,client3,0.6008465608465609,199.53057495877147,10,40,19-01-26-153539,C10_R40_19-01-26-153539
29,client2,0.5860927152317881,592.1691339462996,10,40,19-01-26-153539,C10_R40_19-01-26-153539
29,client9,0.5868619489559165,311.4510141313076,10,40,19-01-26-153539,C10_R40_19-01-26-153539
29,client10,0.6045098568728058,682.1408192627132,10,40,19-01-26-153539,C10_R40_19-01-26-153539
30,client6,0.6170821413976297,107.09868324920537,10,40,19-01-26-153539,C10_R40_19-01-26-153539
30,client18,0.6122961104140527,139.37820307910442,10,40,19-01-26-153539,C10_R40_19-01-26-153539
